parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,candidate_id,inchikey
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,5.0,18.0,0.821771,0.67828,0.199893,oxa_aza,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,5.0,18.0,0.821771,0.67828,0.199893,oxa,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,5.0,18.0,0.821771,0.67828,0.199893,alkyl,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,valid_output,25.0,16.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,oxa,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,CAND_c9a78f3f99,SIVADZRFAMKRHQ-UHFFFAOYSA-N
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,valid_output,25.0,16.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,oxa_aza,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,CAND_94f502517a,YCUVWDZLVPZCAW-UHFFFAOYSA-N
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,valid_output,25.0,16.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,alkyl,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,CAND_0dab0539d2,LEBUQUSWIHAWPD-UHFFFAOYSA-N
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,valid_output,25.0,16.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,aza,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,CAND_34ad2a24d8,KLRRCJHYZNWGOL-UHFFFAOYSA-N
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,valid_output,25.0,16.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,thioether,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,CAND_f4705e122e,VJOULSRJDRNRML-UHFFFAOYSA-N
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,thioether,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,oxa,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,alkyl,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,aza,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,,
JAK2_dbe7510318,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,duplicate_or_invalid_record,25.0,20.0,13.0,6.0,19.0,0.821771,0.67828,0.166759,oxa_aza,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,,
JAK2_071bd53e13,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_d95b4cdfb1,CNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_2208c21560,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2F)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1c241344ac,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4c(F)cc(Cl)cc4F)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_03f06fbf7f,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7888931f4a,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_9959650146,Cc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_dc987bb327,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_70edd2cf07,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2ccc(Cl)cc21,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_14588c086c,CN1CCN(c2ccc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_0d061b421e,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_cb5596e52c,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_10b80be790,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_8ec15e5706,Nc1nn2cccnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_d4de330de6,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_b4d9aeab68,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_02db94a4e8,Nc1nn2cccnc2c1-c1cc(NCc2ccc(F)cc2)ncn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_3313baf2be,C[C@H](O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_c2aa2a9954,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_777ae6093b,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_3f3d946705,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_d918415381,C[C@@H](N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7d123907a9,COc1cc(F)c(CC(=O)N2CCN(c3nc(Nc4cc(C)n[nH]4)c4cccn4n3)CC2)c(F)c1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_8cf1e0547e,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,27.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1(CC1)[C@H](C(F)(F)F)N2,CAND_da006e9e54,UOQSWCBMAYJTFK-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,27.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1(CC1)[C@H](C(F)(F)F)N2,CAND_d7d5e569e3,CNIZANOYKOCSCB-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,27.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,CAND_637465f4e1,XQNAVBPORQFBPI-IIVOFZELSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,27.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,27.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1(CC1)[C@H](C(F)(F)F)N2,CAND_35c4ee0b09,IZZXRBQLSMOBFN-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,33.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,33.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,33.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,33.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,33.0,14.0,3.0,17.0,0.821771,0.67828,0.683215,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1(CC1)[C@H](C(F)(F)F)N2,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,28.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,CAND_1ec7ae5d21,VUSYNXZVOKNMIM-IIVOFZELSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,28.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(COCC3(CC3)[C@H](C(F)(F)F)N2)C1,CAND_2f2a0d40fd,GBZHOBHXRZEBCG-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,28.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CNCC3(CC3)[C@H](C(F)(F)F)N2)C1,CAND_893be87c2e,IAEQNVPUVYIAKQ-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,9.0,28.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CSCC3(CC3)[C@H](C(F)(F)F)N2)C1,CAND_79995adf19,KWOAKWBMRZHFMC-FFMAFDDDSA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,28.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,32.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,32.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CSCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,32.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,32.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(COCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,9.0,32.0,15.0,3.0,18.0,0.821771,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CNCC3(CC3)[C@H](C(F)(F)F)N2)C1,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,10.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,CAND_f0bd1b6255,HZSOISHLLRBLLV-VUVLQECESA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,10.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,CAND_5682a4f941,INEZOYDVWQORFK-VUVLQECESA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,10.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,CAND_8f245c542f,HPTYTTFDUUTCKH-VUVLQECESA-N
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,valid_output,10.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,CAND_7f6895293f,ZJAZRXXCVYSBPT-KQKSEEEZSA-N
JAK2_0745eb1ac4,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_c56e6976c9,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_cc0f142b89,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e05cc76b4d,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_2d0f835aa0,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e8465d9792,O=c1[nH]ccc2c(Nc3c(Cl)cncc3Cl)nc3ccncc3c12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_0a194c8fbd,CN(c1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_6ddcac62d4,CCC(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e984d68b65,CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_ce48ae1d96,Cc1cc(Nc2nc(N3CCN(C(=O)CCc4ccccc4)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_5faf1754e4,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cccnn3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_9cb6a29d8d,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCOCC4)c3s2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_bfebc14fe9,CN(c1ncccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_94bd16fd4f,COc1ccccc1-c1ccc2cnc(Nc3ccc(S(=O)(=O)N(C)C)cc3)nn12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_2b70dc76a0,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4Br)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1509a7bf44,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_d2844f380a,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_b61bf142f6,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccc(F)cc4F)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_02f6b1c446,CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_6132155614,N[C@H](CO)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_725776d8f2,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccccc4)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_6111c0246b,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_3bd770708d,CC(Nc1nc(Nc2cn(C)cn2)c2ccc(Cl)nc2n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_f2b3ea21e5,CCc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_ac54f530b8,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_2b11517983,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_4be59170c2,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(P(C)(C)=O)cc5)cccn4n3)c2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_78f0dc8dac,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7199fc7e1a,C[C@H](Nc1nc(Nc2cn(C)cn2)c2ccccc2n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
