epoch,train_loss,val_loss,train_exact_accuracy,train_within_one_accuracy,val_exact_accuracy,val_within_one_accuracy,val_mae_atoms
314,2.223145008087158,2.2195451259613037,0.161317,0.338021,0.157104,0.341676,3.258503
315,2.2229974269866943,2.2195019721984863,0.161801,0.338887,0.157361,0.341676,3.2603
316,2.223187208175659,2.219467878341675,0.160094,0.338607,0.156848,0.341933,3.255936
317,2.2226719856262207,2.219437599182129,0.161469,0.339575,0.155436,0.341163,3.261456
318,2.2229301929473877,2.219392776489258,0.160858,0.338964,0.155436,0.341035,3.262226
319,2.222771644592285,2.2193422317504883,0.161062,0.338352,0.156334,0.340906,3.263124
320,2.222923517227173,2.219297409057617,0.160017,0.337537,0.156334,0.341035,3.265306
321,2.223278522491455,2.219268560409546,0.161852,0.339066,0.155949,0.340906,3.265948
322,2.2231156826019287,2.219228506088257,0.160603,0.338123,0.155179,0.339494,3.274548
323,2.2231132984161377,2.2191758155822754,0.162539,0.338429,0.156334,0.340778,3.270184
324,2.2223494052886963,2.2191355228424072,0.16152,0.33876,0.156334,0.341035,3.26582
325,2.223137378692627,2.2191078662872314,0.160985,0.337664,0.155821,0.340649,3.269285
326,2.222912073135376,2.2190818786621094,0.160782,0.33848,0.156719,0.340393,3.267231
327,2.222539186477661,2.21903133392334,0.16203,0.338836,0.15826,0.341676,3.261969
328,2.2227327823638916,2.2189927101135254,0.161495,0.339193,0.15826,0.34142,3.262482
329,2.221959114074707,2.2189621925354004,0.161724,0.339295,0.157489,0.340264,3.266718
330,2.2227513790130615,2.218938112258911,0.162081,0.339397,0.157104,0.340008,3.265691
331,2.222872734069824,2.2189059257507324,0.161979,0.340161,0.157874,0.340778,3.263766
332,2.222933769226074,2.218857526779175,0.162438,0.339601,0.157874,0.340649,3.265435
333,2.222565174102783,2.218822717666626,0.163074,0.338785,0.157746,0.340521,3.265948
334,2.2228610515594482,2.2188010215759277,0.161877,0.339167,0.157618,0.340778,3.262996
335,2.2228293418884277,2.2187693119049072,0.161699,0.339346,0.156848,0.341035,3.257477
336,2.2224128246307373,2.218717336654663,0.160884,0.339371,0.157361,0.339751,3.268387
337,2.2225236892700195,2.2186732292175293,0.161648,0.339601,0.156976,0.340136,3.266076
338,2.222316265106201,2.218639612197876,0.160349,0.340008,0.156463,0.340008,3.263894
339,2.222569704055786,2.2186074256896973,0.160934,0.339575,0.155821,0.341035,3.256963
340,2.2220218181610107,2.2185468673706055,0.161495,0.340416,0.157104,0.340778,3.261199
341,2.2223892211914062,2.2184927463531494,0.161317,0.341282,0.157746,0.340521,3.263124
342,2.2226109504699707,2.2184481620788574,0.159941,0.337792,0.157361,0.340393,3.261969
343,2.222313165664673,2.2184078693389893,0.161138,0.339626,0.157233,0.341035,3.258247
344,2.222684860229492,2.2183642387390137,0.161342,0.338403,0.157104,0.340906,3.258503
345,2.2218050956726074,2.218315362930298,0.160985,0.339295,0.157361,0.340264,3.262996
346,2.2223169803619385,2.218271255493164,0.16259,0.340314,0.157618,0.340008,3.263509
347,2.2220938205718994,2.2182321548461914,0.162106,0.339575,0.157233,0.339879,3.266333
348,2.221750259399414,2.218197822570801,0.162081,0.340569,0.157233,0.340136,3.262226
349,2.2220571041107178,2.2181644439697266,0.161062,0.339804,0.157104,0.340521,3.260044
350,2.2219293117523193,2.218128204345703,0.162361,0.341893,0.156848,0.341035,3.25876
351,2.221557378768921,2.218090772628784,0.162692,0.34169,0.157489,0.34142,3.257092
352,2.2219836711883545,2.2180588245391846,0.162157,0.340365,0.157618,0.34296,3.248364
353,2.221829652786255,2.2180278301239014,0.161801,0.341893,0.15826,0.342703,3.247722
354,2.2217252254486084,2.21797776222229,0.163049,0.341995,0.15826,0.341805,3.257605
355,2.221604108810425,2.2179312705993652,0.161775,0.340441,0.158388,0.341676,3.256193
356,2.221670627593994,2.217884063720703,0.162387,0.340925,0.15826,0.341676,3.255166
357,2.2218234539031982,2.2178361415863037,0.162947,0.33983,0.158645,0.34219,3.253626
358,2.2217044830322266,2.217789888381958,0.161597,0.340696,0.158901,0.342446,3.250674
359,2.2217235565185547,2.2177371978759766,0.162514,0.340467,0.15826,0.342703,3.250546
360,2.2216198444366455,2.2176778316497803,0.162106,0.34039,0.157874,0.342575,3.252214
361,2.221449613571167,2.217637777328491,0.163431,0.34169,0.158003,0.342318,3.251572
362,2.221242666244507,2.217597246170044,0.163559,0.341384,0.158003,0.341676,3.255038
363,2.2211272716522217,2.2175538539886475,0.161648,0.341893,0.158003,0.341676,3.255423
364,2.2213809490203857,2.2175045013427734,0.163125,0.340339,0.157233,0.341933,3.254139
365,2.2212626934051514,2.2174575328826904,0.161699,0.341639,0.157746,0.341933,3.252984
366,2.22114896774292,2.217414379119873,0.162718,0.341537,0.158003,0.342446,3.24785
367,2.2214977741241455,2.2173638343811035,0.163915,0.342607,0.158003,0.342318,3.244898
368,2.221296787261963,2.2173125743865967,0.162055,0.341868,0.157489,0.342318,3.248749
369,2.2213404178619385,2.217268943786621,0.163176,0.341384,0.157618,0.341933,3.249904
370,2.2212047576904297,2.2172372341156006,0.162718,0.341715,0.158388,0.341676,3.24862
371,2.221296548843384,2.2171947956085205,0.163533,0.342734,0.158388,0.341933,3.245411
372,2.221486806869507,2.2171521186828613,0.162438,0.341129,0.158388,0.342703,3.243614
373,2.221405506134033,2.217111587524414,0.162565,0.34169,0.158645,0.343217,3.241818
374,2.221383571624756,2.217071294784546,0.163074,0.342021,0.159286,0.344115,3.233988
375,2.2210543155670166,2.217027425765991,0.161801,0.342836,0.159671,0.343987,3.232961
376,2.220792055130005,2.21698260307312,0.163941,0.343244,0.1598,0.34373,3.233218
377,2.2207729816436768,2.2169289588928223,0.162387,0.343651,0.159543,0.343858,3.234758
378,2.2206289768218994,2.21687650680542,0.162539,0.341486,0.159415,0.34373,3.235657
379,2.2205982208251953,2.2168357372283936,0.163737,0.342581,0.158901,0.34296,3.238994
380,2.220902919769287,2.216799736022949,0.164476,0.344135,0.159286,0.344243,3.227699
381,2.2211833000183105,2.216731309890747,0.163253,0.342836,0.158901,0.34296,3.242844
382,2.2209107875823975,2.216681480407715,0.163482,0.344186,0.15903,0.343858,3.23694
383,2.221097469329834,2.2166402339935303,0.163355,0.342479,0.159928,0.344885,3.2268
384,2.220902919769287,2.2165911197662354,0.163125,0.342912,0.159543,0.344757,3.224362
385,2.2208080291748047,2.2165255546569824,0.162438,0.34332,0.159671,0.344757,3.224618
386,2.2210726737976074,2.21647310256958,0.16389,0.344467,0.159286,0.344757,3.226415
387,2.2202606201171875,2.216414213180542,0.163559,0.34467,0.159671,0.344757,3.223591
388,2.22065806388855,2.216360330581665,0.162922,0.342327,0.159543,0.343858,3.231164
389,2.2207834720611572,2.216320514678955,0.163533,0.343371,0.159415,0.343088,3.230137
390,2.2207231521606445,2.216277837753296,0.162285,0.342479,0.158773,0.342446,3.23386
391,2.2202534675598145,2.216240644454956,0.163533,0.342734,0.159158,0.342831,3.230523
392,2.2207181453704834,2.2162089347839355,0.164221,0.343269,0.159286,0.34373,3.223848
393,2.2206177711486816,2.2161550521850586,0.163915,0.343116,0.1598,0.343088,3.23463
394,2.220376491546631,2.216111898422241,0.162794,0.342887,0.1598,0.343345,3.231164
395,2.2203166484832764,2.2160792350769043,0.161954,0.344416,0.159928,0.344885,3.219613
396,2.22021222114563,2.2160396575927734,0.163788,0.34518,0.159671,0.344885,3.220639
397,2.220900774002075,2.2159836292266846,0.16496,0.345052,0.159543,0.344243,3.224747
398,2.22027587890625,2.2159435749053955,0.163635,0.343677,0.1598,0.344628,3.222436
399,2.2201857566833496,2.215899705886841,0.162132,0.343932,0.1598,0.344115,3.224233
400,2.220529794692993,2.215836524963379,0.16389,0.343549,0.158901,0.343473,3.227185
401,2.2203099727630615,2.2157692909240723,0.16389,0.342632,0.159671,0.343473,3.230651
402,2.2202322483062744,2.215729236602783,0.164246,0.343804,0.159286,0.343987,3.223977
403,2.2201263904571533,2.2156529426574707,0.165036,0.345154,0.159543,0.343602,3.231293
404,2.2201361656188965,2.2155797481536865,0.164246,0.343932,0.160056,0.344628,3.227314
405,2.2204506397247314,2.215543746948242,0.164654,0.344619,0.16057,0.345912,3.214093
406,2.220177173614502,2.2154924869537354,0.163788,0.346785,0.160698,0.346554,3.213067
407,2.219538450241089,2.2154173851013184,0.164119,0.345129,0.160698,0.346425,3.218586
408,2.219890832901001,2.2153713703155518,0.163406,0.343447,0.16134,0.346425,3.217431
409,2.2199137210845947,2.2153306007385254,0.164094,0.344874,0.1598,0.346297,3.214864
410,2.2199337482452393,2.2152867317199707,0.163125,0.344976,0.159671,0.346297,3.214222
411,2.2198774814605713,2.2152278423309326,0.162896,0.345078,0.159415,0.345142,3.224105
412,2.220018148422241,2.2151949405670166,0.163635,0.345664,0.159928,0.344885,3.223206
413,2.219810962677002,2.2151665687561035,0.163966,0.344747,0.160442,0.34527,3.214864
414,2.2199652194976807,2.215120553970337,0.163406,0.344033,0.160185,0.345399,3.215377
415,2.219642162322998,2.2150721549987793,0.165215,0.345817,0.160185,0.34604,3.213837
416,2.219792366027832,2.215019702911377,0.164119,0.345511,0.160313,0.34681,3.212296
417,2.2196083068847656,2.2149765491485596,0.165164,0.345537,0.159928,0.345912,3.215505
418,2.219724416732788,2.214940071105957,0.164807,0.348059,0.160313,0.345142,3.218842
419,2.219526529312134,2.214865207672119,0.164246,0.346912,0.160313,0.345912,3.213708
420,2.2193603515625,2.2147927284240723,0.163329,0.344594,0.160827,0.34681,3.21358
421,2.2194554805755615,2.214740514755249,0.165393,0.345842,0.16057,0.345142,3.217816
422,2.2195963859558105,2.2146828174591064,0.165673,0.34681,0.160185,0.345142,3.219099
423,2.219778537750244,2.214603900909424,0.164195,0.347345,0.160313,0.344885,3.218971
424,2.219585657119751,2.2145466804504395,0.164374,0.346403,0.160442,0.344885,3.219741
425,2.219118118286133,2.214491605758667,0.164017,0.347116,0.16057,0.345784,3.213452
426,2.219172239303589,2.2144291400909424,0.165011,0.346938,0.161083,0.345912,3.21589
427,2.2192928791046143,2.2143733501434326,0.165979,0.346963,0.160442,0.346297,3.21435
428,2.2194015979766846,2.2143399715423584,0.164272,0.345995,0.160185,0.346297,3.213323
429,2.218981981277466,2.214289426803589,0.166157,0.349536,0.160313,0.346169,3.213067
430,2.219240665435791,2.2142136096954346,0.165138,0.348543,0.160698,0.347324,3.209729
431,2.219236373901367,2.214174270629883,0.164246,0.34788,0.16057,0.347324,3.210114
432,2.218956708908081,2.214130401611328,0.1658,0.348517,0.160442,0.347067,3.211398
433,2.218958616256714,2.2140567302703857,0.165902,0.347524,0.162367,0.348736,3.20267
434,2.2191989421844482,2.214001178741455,0.165648,0.346199,0.16288,0.349249,3.20113
435,2.2186830043792725,2.2139828205108643,0.165062,0.346912,0.162367,0.347067,3.208061
436,2.2191131114959717,2.2139182090759277,0.16552,0.348798,0.162238,0.346939,3.208061
437,2.21879506111145,2.2138445377349854,0.165113,0.347575,0.162495,0.347837,3.205622
438,2.218355417251587,2.2138137817382812,0.165316,0.3476,0.16211,0.348864,3.198948
439,2.2183711528778076,2.213799476623535,0.165444,0.347269,0.161083,0.347452,3.208959
440,2.2187910079956055,2.2137086391448975,0.165087,0.350173,0.161853,0.348992,3.197279
441,2.2185418605804443,2.213627815246582,0.165469,0.347982,0.161597,0.348479,3.202157
442,2.2185781002044678,2.213613271713257,0.165622,0.347931,0.162238,0.348992,3.198819
443,2.2186551094055176,2.2135744094848633,0.165571,0.349256,0.162367,0.349121,3.20421
444,2.2187516689300537,2.2134740352630615,0.165571,0.347192,0.161982,0.350019,3.193814
445,2.2184691429138184,2.213420867919922,0.165113,0.348466,0.161725,0.350019,3.193942
446,2.2187914848327637,2.213411569595337,0.164883,0.348033,0.162624,0.349763,3.200616
447,2.2189877033233643,2.213343620300293,0.166437,0.349511,0.161982,0.350148,3.200616
448,2.2184324264526367,2.213263750076294,0.165393,0.348415,0.16134,0.349634,3.200488
449,2.2182517051696777,2.2132058143615723,0.166157,0.348084,0.161982,0.349249,3.202028
450,2.218543291091919,2.213165044784546,0.164756,0.34811,0.162495,0.351303,3.194455
451,2.2188308238983154,2.2131099700927734,0.165622,0.350428,0.162495,0.350276,3.197279
452,2.218080759048462,2.213029146194458,0.165087,0.34895,0.162367,0.351046,3.19484
453,2.2179999351501465,2.2129812240600586,0.165342,0.348339,0.163009,0.351431,3.193043
454,2.218405246734619,2.2129666805267334,0.165164,0.347371,0.163137,0.350661,3.198178
455,2.2180259227752686,2.2129104137420654,0.16552,0.348441,0.163522,0.351046,3.197536
456,2.218256711959839,2.2128448486328125,0.165979,0.349791,0.163394,0.350918,3.194969
457,2.21834397315979,2.2128095626831055,0.164552,0.348313,0.163137,0.351174,3.195354
458,2.218233585357666,2.212759256362915,0.164832,0.349944,0.162495,0.351688,3.192658
459,2.2182388305664062,2.212686777114868,0.165928,0.349918,0.162495,0.351688,3.19253
460,2.2175235748291016,2.2126152515411377,0.166157,0.350632,0.162495,0.351303,3.194712
461,2.2179551124572754,2.2125489711761475,0.165367,0.350963,0.162624,0.351559,3.19407
462,2.2175793647766113,2.2124545574188232,0.166081,0.351014,0.162495,0.350789,3.201771
463,2.2178902626037598,2.2124085426330566,0.16603,0.350148,0.163009,0.351688,3.196894
464,2.2177205085754395,2.2123446464538574,0.166106,0.350632,0.162752,0.351559,3.197793
465,2.217501401901245,2.2122905254364014,0.166004,0.350453,0.163394,0.351174,3.200745
466,2.2175939083099365,2.2122304439544678,0.166565,0.350504,0.16288,0.35233,3.199846
467,2.21775484085083,2.2121846675872803,0.166437,0.350861,0.16288,0.352586,3.202285
468,2.2174172401428223,2.2121613025665283,0.167227,0.352109,0.163394,0.354255,3.186754
469,2.2178592681884766,2.2121448516845703,0.166335,0.35025,0.163265,0.354512,3.186754
470,2.2172162532806396,2.212057590484619,0.166998,0.351753,0.162367,0.35387,3.194327
471,2.2172691822052,2.2120234966278076,0.165877,0.350581,0.163137,0.354512,3.189321
472,2.217604637145996,2.212008476257324,0.166361,0.351702,0.163137,0.354127,3.185599
473,2.217794179916382,2.211947202682495,0.165826,0.352823,0.163137,0.35387,3.187139
474,2.2171361446380615,2.2118639945983887,0.167304,0.352441,0.162495,0.354255,3.197151
475,2.2174835205078125,2.2118113040924072,0.166616,0.348874,0.162367,0.352843,3.19484
476,2.217069387435913,2.2117929458618164,0.165291,0.35081,0.162238,0.351431,3.195996
477,2.217277765274048,2.211679220199585,0.165444,0.351447,0.162495,0.353485,3.185727
478,2.2167747020721436,2.211585760116577,0.167966,0.35109,0.163394,0.354512,3.183674
479,2.216897964477539,2.2115492820739746,0.166259,0.35132,0.16442,0.355538,3.174946
480,2.2170820236206055,2.2115132808685303,0.166259,0.352568,0.163522,0.355025,3.170325
481,2.217358350753784,2.2114098072052,0.166947,0.352721,0.164164,0.355795,3.16994
482,2.216775417327881,2.211331367492676,0.166947,0.351294,0.163009,0.354768,3.178925
483,2.2168989181518555,2.2112960815429688,0.166845,0.352262,0.162495,0.354768,3.178668
484,2.2165212631225586,2.2112298011779785,0.167355,0.35081,0.16365,0.355025,3.175716
485,2.2168898582458496,2.21118426322937,0.165699,0.350352,0.16288,0.353998,3.178925
486,2.2163660526275635,2.211138963699341,0.167584,0.351294,0.162367,0.353998,3.180336
487,2.216815948486328,2.2110939025878906,0.167533,0.351906,0.162624,0.356052,3.172635
488,2.216322660446167,2.2110469341278076,0.167405,0.351753,0.163265,0.355924,3.174817
489,2.2164864540100098,2.2110025882720947,0.16766,0.353714,0.163394,0.35618,3.174304
490,2.2168328762054443,2.2109785079956055,0.166998,0.353969,0.163394,0.356565,3.175074
491,2.2166664600372314,2.2109293937683105,0.166921,0.352186,0.16365,0.35695,3.171865
492,2.2162179946899414,2.2108633518218994,0.167227,0.353842,0.163265,0.355667,3.175972
493,2.216096878051758,2.210825204849243,0.167125,0.353664,0.162624,0.35541,3.178026
494,2.216313362121582,2.2107667922973633,0.166488,0.353613,0.163265,0.356437,3.172122
495,2.2160356044769287,2.2106616497039795,0.167253,0.354963,0.163137,0.35618,3.179823
496,2.216364622116089,2.210583448410034,0.167023,0.35267,0.163522,0.356309,3.178283
497,2.216475009918213,2.210566520690918,0.166132,0.352059,0.16365,0.356565,3.176871
498,2.2163901329040527,2.2105047702789307,0.168475,0.354097,0.16442,0.356694,3.171865
499,2.2161777019500732,2.210378885269165,0.168272,0.355982,0.163779,0.356437,3.175202
500,2.216111183166504,2.210329294204712,0.166183,0.353001,0.16365,0.355538,3.18008
501,2.215808153152466,2.210354804992676,0.166488,0.3543,0.164549,0.357977,3.167501
502,2.216566801071167,2.2102959156036377,0.16817,0.355956,0.164549,0.356309,3.175459
503,2.215939521789551,2.2102291584014893,0.168603,0.355116,0.16442,0.355282,3.180465
504,2.21583890914917,2.2102084159851074,0.167762,0.353816,0.164035,0.355538,3.179566
505,2.215052843093872,2.210196018218994,0.168068,0.354097,0.16365,0.355538,3.179181
506,2.216071128845215,2.210130453109741,0.167609,0.35295,0.163137,0.354383,3.185856
507,2.2157390117645264,2.2100815773010254,0.166259,0.354377,0.163265,0.353998,3.186241
508,2.2150962352752686,2.2100741863250732,0.168552,0.353434,0.16442,0.35695,3.171737
509,2.2156176567077637,2.21000075340271,0.167762,0.353511,0.165319,0.35772,3.166218
510,2.215421438217163,2.2098770141601562,0.168017,0.354046,0.164806,0.35464,3.18085
511,2.215188503265381,2.209812641143799,0.168909,0.3543,0.165576,0.357079,3.171865
512,2.215278148651123,2.209763765335083,0.166412,0.35346,0.165062,0.357592,3.168143
513,2.2148633003234863,2.2096667289733887,0.167839,0.355498,0.165447,0.357335,3.170453
514,2.2152903079986572,2.209589719772339,0.168068,0.353383,0.165191,0.356822,3.16994
515,2.2155518531799316,2.209578275680542,0.167813,0.353867,0.164806,0.358234,3.164421
516,2.2157299518585205,2.209538459777832,0.168068,0.355854,0.165062,0.358106,3.16288
517,2.21505069732666,2.2094504833221436,0.16794,0.357867,0.164934,0.35772,3.16134
518,2.214573383331299,2.20941424369812,0.169112,0.356823,0.164806,0.357977,3.161982
519,2.214658737182617,2.209406852722168,0.169061,0.35695,0.164934,0.358619,3.157746
520,2.2145800590515137,2.2093324661254883,0.168093,0.355167,0.164164,0.356822,3.163651
521,2.214085817337036,2.209282636642456,0.169571,0.356746,0.164164,0.357464,3.165576
522,2.2143380641937256,2.209226369857788,0.167991,0.354428,0.164164,0.357207,3.166603
523,2.2145540714263916,2.2091360092163086,0.169724,0.35588,0.164292,0.356052,3.169041
524,2.2152099609375,2.2090682983398438,0.166692,0.352288,0.164677,0.356694,3.168015
525,2.214237928390503,2.209002733230591,0.168603,0.356823,0.164035,0.357207,3.166859
526,2.2151644229888916,2.208944320678711,0.168985,0.356288,0.164292,0.357592,3.167244
527,2.214569568634033,2.208869218826294,0.16952,0.356466,0.164806,0.359132,3.165833
528,2.214409828186035,2.208817958831787,0.16873,0.356874,0.164934,0.359646,3.163265
529,2.2144618034362793,2.208772659301758,0.169112,0.358147,0.164934,0.359902,3.161982
530,2.2148776054382324,2.208688497543335,0.169189,0.357103,0.164549,0.359774,3.162239
531,2.2140190601348877,2.2086341381073,0.16817,0.356721,0.163779,0.359774,3.164806
532,2.2137625217437744,2.2086453437805176,0.169826,0.356975,0.164549,0.359517,3.160313
533,2.214221954345703,2.2086265087127686,0.169495,0.356874,0.166089,0.359902,3.154024
534,2.2137386798858643,2.2085301876068115,0.169418,0.359217,0.164292,0.358106,3.170197
535,2.2141811847686768,2.2084977626800537,0.169622,0.35723,0.164934,0.358876,3.165191
536,2.2132794857025146,2.2084617614746094,0.16896,0.357893,0.165319,0.359389,3.159286
537,2.2139017581939697,2.2083868980407715,0.169622,0.358708,0.165319,0.359132,3.159158
538,2.2133617401123047,2.2082817554473877,0.170081,0.358453,0.165191,0.359774,3.160955
539,2.2138051986694336,2.2082479000091553,0.168348,0.35751,0.165319,0.359132,3.151842
540,2.2135539054870605,2.2081947326660156,0.170131,0.358988,0.165576,0.359261,3.153511
541,2.2133970260620117,2.2080862522125244,0.169316,0.358861,0.165319,0.358106,3.158388
542,2.213456153869629,2.208028554916382,0.170055,0.359421,0.165576,0.358106,3.161982
543,2.212527275085449,2.208004951477051,0.170208,0.358198,0.164806,0.35772,3.162752
544,2.2137033939361572,2.207946300506592,0.16896,0.357587,0.164934,0.357335,3.163137
545,2.2128772735595703,2.207900047302246,0.170182,0.358657,0.164549,0.357079,3.162495
546,2.2127888202667236,2.2078583240509033,0.169647,0.358912,0.164549,0.357079,3.166474
547,2.212946653366089,2.207808494567871,0.169316,0.356389,0.163394,0.355153,3.171223
548,2.2132904529571533,2.2077584266662598,0.170743,0.359243,0.16288,0.355025,3.169683
549,2.2133421897888184,2.2077133655548096,0.169698,0.356695,0.163522,0.355282,3.164934
550,2.212822675704956,2.2076361179351807,0.170182,0.3596,0.162624,0.355538,3.168785
551,2.212476968765259,2.207542896270752,0.169698,0.359498,0.16365,0.356052,3.168785
552,2.2128124237060547,2.2075161933898926,0.169546,0.359014,0.163394,0.356309,3.16057
553,2.2123641967773438,2.2074549198150635,0.171354,0.361077,0.163907,0.356052,3.162239
554,2.2134652137756348,2.2073962688446045,0.170386,0.358708,0.164677,0.356694,3.159543
555,2.212876081466675,2.2073311805725098,0.171431,0.360262,0.163265,0.355025,3.167244
556,2.212367057800293,2.2072513103485107,0.171329,0.359803,0.163265,0.35618,3.171352
557,2.2133688926696777,2.207289457321167,0.169724,0.358504,0.163522,0.355924,3.159672
558,2.2122464179992676,2.2072346210479736,0.171838,0.362224,0.16365,0.35618,3.159286
559,2.2120563983917236,2.2071292400360107,0.169189,0.359727,0.162367,0.355025,3.16917
560,2.2126309871673584,2.207066774368286,0.170131,0.359039,0.163009,0.358106,3.160057
561,2.2122583389282227,2.207035779953003,0.16924,0.359243,0.16365,0.358234,3.154152
562,2.2125046253204346,2.206960916519165,0.169724,0.358988,0.164164,0.359902,3.143242
563,2.2117984294891357,2.2068185806274414,0.170284,0.359523,0.16365,0.358234,3.152099
564,2.211778163909912,2.206737756729126,0.171736,0.361994,0.163522,0.359132,3.150815
565,2.2118499279022217,2.2067434787750244,0.171023,0.360619,0.165319,0.362341,3.130792
566,2.2116644382476807,2.206637144088745,0.171813,0.362224,0.164164,0.361443,3.138365
567,2.2121706008911133,2.206524133682251,0.17031,0.3596,0.164677,0.359517,3.15274
568,2.211747169494629,2.2065274715423584,0.170106,0.359014,0.16442,0.361186,3.135156
569,2.211308002471924,2.2065346240997314,0.170616,0.360542,0.164806,0.361314,3.131305
570,2.2119534015655518,2.206496238708496,0.169851,0.362096,0.165062,0.360159,3.133359
571,2.211458683013916,2.206421136856079,0.170055,0.362122,0.163907,0.358619,3.147478
572,2.2119131088256836,2.2063989639282227,0.169851,0.360924,0.164164,0.359004,3.146708
573,2.2117228507995605,2.206409454345703,0.170488,0.360313,0.164292,0.359902,3.142215
574,2.2114458084106445,2.2063217163085938,0.171635,0.362784,0.163394,0.358619,3.149018
575,2.2112128734588623,2.2062222957611084,0.169826,0.360899,0.164292,0.358234,3.149917
576,2.2108452320098877,2.2061820030212402,0.170819,0.360771,0.163907,0.359132,3.147093
577,2.2113540172576904,2.206141233444214,0.171227,0.362096,0.164806,0.360416,3.141959
578,2.210745334625244,2.2060306072235107,0.171252,0.362937,0.164677,0.359774,3.149018
579,2.211714029312134,2.205996036529541,0.171201,0.362249,0.164934,0.361186,3.139007
580,2.2113213539123535,2.2059388160705566,0.17194,0.363854,0.164934,0.361186,3.137723
581,2.2105302810668945,2.2059102058410645,0.172246,0.3623,0.165961,0.362983,3.127198
582,2.211672306060791,2.205864191055298,0.170412,0.361179,0.165704,0.361956,3.129637
583,2.2110700607299805,2.2057723999023438,0.170768,0.36416,0.165062,0.360673,3.132204
584,2.2106432914733887,2.2057390213012695,0.171303,0.361918,0.165319,0.361314,3.124246
585,2.21055006980896,2.2056832313537598,0.171227,0.362427,0.165191,0.361828,3.120267
586,2.210707426071167,2.205615282058716,0.17138,0.36365,0.165191,0.361699,3.119112
587,2.210576057434082,2.2055227756500244,0.172373,0.364134,0.165319,0.361828,3.122449
588,2.2105677127838135,2.2054989337921143,0.172093,0.362147,0.165447,0.363753,3.105121
589,2.210604429244995,2.2054293155670166,0.17138,0.363599,0.165704,0.363753,3.103196
590,2.2108049392700195,2.20536470413208,0.170106,0.362376,0.165832,0.36324,3.108459
591,2.2104570865631104,2.2053277492523193,0.170794,0.363676,0.165832,0.363496,3.109614
592,2.210322380065918,2.205286979675293,0.172781,0.362733,0.165319,0.363496,3.112951
593,2.20990252494812,2.20521879196167,0.17217,0.364083,0.165191,0.36247,3.118598
594,2.2102468013763428,2.2051496505737305,0.171507,0.362529,0.165191,0.361186,3.127455
595,2.2101974487304688,2.2050893306732178,0.172934,0.364211,0.165832,0.362726,3.116802
596,2.209760904312134,2.2050764560699463,0.171558,0.363497,0.167758,0.364523,3.107432
597,2.2104737758636475,2.2049498558044434,0.172271,0.364618,0.167373,0.363881,3.102554
598,2.209561347961426,2.2047879695892334,0.172857,0.365637,0.166859,0.36324,3.116673
599,2.2108559608459473,2.2047996520996094,0.169928,0.361994,0.167758,0.364908,3.094211
600,2.2095117568969727,2.204793691635132,0.17217,0.362606,0.169041,0.36709,3.08497
601,2.2096245288848877,2.204655170440674,0.170565,0.364364,0.166859,0.36324,3.108202
602,2.2099859714508057,2.204585552215576,0.172705,0.363752,0.166859,0.36247,3.118342
603,2.209589719772339,2.2046592235565186,0.17059,0.363472,0.168784,0.366063,3.09819
604,2.210171699523926,2.204698085784912,0.172985,0.36416,0.16917,0.36786,3.080863
605,2.2093260288238525,2.2044856548309326,0.173138,0.364695,0.166602,0.362598,3.106533
606,2.209282398223877,2.2044079303741455,0.172144,0.363396,0.166859,0.363111,3.108844
607,2.2091164588928223,2.204470157623291,0.171482,0.363548,0.169811,0.368117,3.078295
608,2.208629846572876,2.2044007778167725,0.173061,0.366427,0.168784,0.366962,3.083686
609,2.2090463638305664,2.2041966915130615,0.171915,0.365612,0.167501,0.364266,3.106918
610,2.2086057662963867,2.204166889190674,0.172348,0.364415,0.168656,0.366448,3.095495
611,2.2092463970184326,2.2042155265808105,0.172017,0.363803,0.169298,0.367347,3.078681
612,2.2094364166259766,2.2041382789611816,0.173163,0.365128,0.168528,0.36709,3.082659
613,2.2088921070098877,2.2039852142333984,0.173494,0.36579,0.169298,0.366192,3.097035
614,2.2084949016571045,2.203947067260742,0.17301,0.364058,0.168656,0.365422,3.098575
615,2.2083241939544678,2.20404052734375,0.172144,0.36444,0.169041,0.366962,3.079194
616,2.208379030227661,2.203944206237793,0.173494,0.365714,0.170967,0.36863,3.077654
617,2.2086915969848633,2.2037551403045654,0.171635,0.363268,0.168143,0.365037,3.100244
618,2.2084574699401855,2.2037441730499268,0.171762,0.362759,0.170453,0.368502,3.080092
619,2.2084009647369385,2.2037525177001953,0.171864,0.364262,0.169683,0.367475,3.072776
620,2.208218574523926,2.2036118507385254,0.173367,0.365969,0.170325,0.367732,3.074188
621,2.2083823680877686,2.2035086154937744,0.172475,0.365332,0.170325,0.366448,3.084071
622,2.208153009414673,2.2034919261932373,0.173367,0.365128,0.168014,0.366705,3.081119
623,2.2084319591522217,2.2034876346588135,0.171966,0.36416,0.168656,0.366962,3.080092
624,2.20786452293396,2.203434944152832,0.173647,0.366809,0.168913,0.366705,3.081761
625,2.20766544342041,2.2033896446228027,0.172985,0.365765,0.169811,0.367475,3.082916
626,2.208310127258301,2.2033398151397705,0.17301,0.36444,0.169041,0.366705,3.084841
627,2.208125591278076,2.2032628059387207,0.173265,0.364567,0.168913,0.366448,3.086895
628,2.2076632976531982,2.2031726837158203,0.173214,0.365179,0.169555,0.367219,3.070209
