candidate_id,safety_proxy_score,main_risk
CAND_ceb1671b18,1.0,1_lipinski_violations
CAND_6b22dda74e,1.0,1_lipinski_violations
CAND_ad63baefa8,1.0,1_lipinski_violations
CAND_40fdde9008,1.0,1_lipinski_violations
CAND_85ec11f0e8,1.0,1_lipinski_violations
CAND_5665b78fed,1.0,1_lipinski_violations
CAND_37471022d5,1.0,2_lipinski_violations
CAND_58664d5da5,1.0,1_lipinski_violations
CAND_8d10e8ab5c,1.0,1_lipinski_violations
CAND_1bc0b70bb5,1.0,1_lipinski_violations
CAND_e67629456a,1.0,2_lipinski_violations
CAND_8fdbe33271,1.0,no_major_descriptor_risk
CAND_9a5f73a0b9,1.0,no_major_descriptor_risk
CAND_fd29a453e3,1.0,no_major_descriptor_risk
CAND_1f26aca914,1.0,no_major_descriptor_risk
CAND_9d41dccfa7,1.0,1_lipinski_violations
CAND_0e6a600e1d,1.0,1_lipinski_violations
CAND_836aea54fd,1.0,no_major_descriptor_risk
CAND_abd2e3fe37,1.0,no_major_descriptor_risk
CAND_02b810108f,1.0,no_major_descriptor_risk
CAND_661d4f7b8a,1.0,no_major_descriptor_risk
CAND_8a4bbb30bb,1.0,no_major_descriptor_risk
CAND_7be70ac6e7,1.0,1_lipinski_violations
CAND_a2966c092e,1.0,1_lipinski_violations
CAND_7a34dfaa94,1.0,no_major_descriptor_risk
CAND_318accd881,1.0,1_lipinski_violations
CAND_793738736a,1.0,1_lipinski_violations
CAND_f10ce59a93,1.0,1_lipinski_violations
CAND_f9a818c675,1.0,1_lipinski_violations
CAND_68b6166499,1.0,no_major_descriptor_risk
CAND_3f11440989,1.0,no_major_descriptor_risk
CAND_7ba2168d87,1.0,1_lipinski_violations
CAND_0cdce138af,1.0,2_lipinski_violations
CAND_d355d1aad8,1.0,no_major_descriptor_risk
CAND_8ee9923f02,1.0,no_major_descriptor_risk
CAND_aa48096883,1.0,1_lipinski_violations
CAND_ebccc172b3,1.0,1_lipinski_violations
CAND_1063ab7ebf,1.0,1_lipinski_violations
CAND_3ae5270c3c,1.0,no_major_descriptor_risk
CAND_5d246e350b,1.0,1_lipinski_violations
CAND_ab821206ef,1.0,no_major_descriptor_risk
CAND_d9137abde2,1.0,no_major_descriptor_risk
CAND_9e562c840d,1.0,no_major_descriptor_risk
CAND_59c1599b42,1.0,no_major_descriptor_risk
CAND_b77e224cbb,1.0,1_lipinski_violations
CAND_1ddd74e763,1.0,2_lipinski_violations
CAND_f95afe1e58,1.0,no_major_descriptor_risk
CAND_3babd6fcd3,1.0,no_major_descriptor_risk
CAND_25a8481360,1.0,2_lipinski_violations
CAND_b5beaf3fc5,1.0,2_lipinski_violations
CAND_41021d9f23,1.0,no_major_descriptor_risk
CAND_7347c50590,1.0,1_lipinski_violations
CAND_cf527b3335,1.0,no_major_descriptor_risk
CAND_194ceb9400,1.0,no_major_descriptor_risk
CAND_57901242b8,1.0,1_lipinski_violations
CAND_d76a079d0b,1.0,no_major_descriptor_risk
CAND_500734f9df,1.0,2_lipinski_violations
CAND_d8cf91d102,1.0,1_lipinski_violations
CAND_e27f5e5a07,1.0,1_lipinski_violations
CAND_f71bdf1f21,1.0,1_lipinski_violations
CAND_fe51c80340,1.0,1_lipinski_violations
CAND_3b10bf79e2,1.0,1_lipinski_violations
CAND_22bea2cb40,1.0,1_lipinski_violations
CAND_e65bb0ffd3,1.0,1_lipinski_violations
CAND_c0ed9348bb,1.0,1_lipinski_violations
CAND_1446de26fc,1.0,1_lipinski_violations
CAND_95ab215f71,1.0,1_lipinski_violations
CAND_741a4e8a23,1.0,2_lipinski_violations
CAND_b206a3c74d,1.0,1_lipinski_violations
CAND_1156c34ecd,1.0,1_lipinski_violations
CAND_4cfa33a0ef,1.0,1_lipinski_violations
CAND_fae66322f1,1.0,2_lipinski_violations
CAND_553a2c6db6,1.0,2_lipinski_violations
