candidate_id,qed,sa_score,mw,logp,tpsa,hbd,hba,rotatable_bonds,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk
CAND_a37086a590,0.3384,5.476,543.672,3.2711,99.42,3,9,6,1,True,0.60328,0.502667,1.0,1_lipinski_violations
CAND_b3d7106e0c,0.3432,5.615,540.712,5.3103,78.16,2,7,6,2,True,0.50644,0.487222,1.0,2_lipinski_violations
CAND_69526adb78,0.3471,5.56,558.752,4.8732,78.16,2,8,6,1,True,0.607195,0.493333,1.0,1_lipinski_violations
CAND_c968c668d5,0.3017,6.036,568.766,6.0905,78.16,2,7,5,2,True,0.487765,0.440444,1.0,2_lipinski_violations
CAND_805d133b63,0.3492,5.501,570.738,4.9368,87.39,2,8,5,1,True,0.60814,0.499889,1.0,1_lipinski_violations
CAND_d5bb3eb6a1,0.2908,4.766,528.44,4.4539,112.16,4,7,3,1,True,0.58186,0.581556,1.0,1_lipinski_violations
CAND_6382865ddd,0.2591,5.059,526.468,5.6076,102.93,4,6,3,2,True,0.468595,0.549,1.0,2_lipinski_violations
CAND_b6c6292426,0.2813,5.278,527.452,6.0346,100.13,3,6,3,2,True,0.478585,0.524667,1.0,2_lipinski_violations
CAND_664680dcc7,0.2478,5.726,543.52,6.7512,90.9,3,6,3,2,True,0.46351,0.474889,0.9,2_lipinski_violations
CAND_9cef3787f6,0.2736,4.792,487.412,5.7562,90.9,3,6,0,1,True,0.57412,0.578667,1.0,1_lipinski_violations
CAND_aa166099e3,0.311,4.344,471.344,5.0396,100.13,3,6,0,1,True,0.59095,0.628444,1.0,1_lipinski_violations
CAND_3ce2b0ba2a,0.2814,4.736,469.372,5.8457,90.9,3,5,0,1,True,0.57763,0.584889,1.0,1_lipinski_violations
CAND_1e1ae451a9,0.2801,4.319,470.36,4.6126,102.93,4,6,0,0,True,0.676045,0.631222,1.0,no_major_descriptor_risk
CAND_ca5c99de4d,0.238,5.332,540.495,5.9977,102.93,4,6,3,2,True,0.4591,0.518667,1.0,2_lipinski_violations
CAND_fb1d26fcd5,0.4246,4.506,504.038,4.1994,69.96,2,7,2,1,True,0.64207,0.610444,1.0,1_lipinski_violations
CAND_8ea3cfc0b2,0.4267,4.511,505.022,4.6264,67.16,1,7,2,1,True,0.643015,0.609889,1.0,1_lipinski_violations
CAND_07562d47a6,0.3941,4.717,503.05,5.4325,57.93,1,6,2,2,True,0.529345,0.587,1.0,2_lipinski_violations
CAND_626d63f20d,0.3824,4.772,521.09,5.343,57.93,1,7,2,2,True,0.52408,0.580889,1.0,2_lipinski_violations
CAND_88ea681feb,0.3814,5.001,548.091,4.4322,79.19,2,8,2,1,True,0.62263,0.555444,1.0,1_lipinski_violations
CAND_c341622335,0.304,5.775,563.171,6.3819,57.93,1,7,2,2,True,0.4888,0.469444,1.0,2_lipinski_violations
CAND_788fdac5ee,0.3475,5.328,547.103,5.6653,67.16,1,7,2,2,True,0.508375,0.519111,1.0,2_lipinski_violations
CAND_a6ecbbd854,0.3569,5.109,546.119,5.2383,69.96,2,7,2,2,True,0.512605,0.543444,1.0,2_lipinski_violations
CAND_a0603c5225,0.2987,5.894,545.131,6.819,57.93,1,6,2,2,True,0.486415,0.456222,0.9,2_lipinski_violations
CAND_e3657e0a67,0.3357,5.632,560.146,5.6284,69.96,2,7,4,2,True,0.503065,0.485333,1.0,2_lipinski_violations
CAND_d928627c78,0.3255,5.851,561.13,6.0554,67.16,1,7,4,2,True,0.498475,0.461,1.0,2_lipinski_violations
CAND_38ea28b06b,0.3777,5.328,562.118,4.4747,79.19,2,8,4,1,True,0.620965,0.519111,1.0,1_lipinski_violations
CAND_bdd5691771,0.62,5.723,520.703,4.3979,114.77,2,6,3,1,True,0.73,0.475222,1.0,1_lipinski_violations
CAND_4e0086684e,0.6235,5.623,502.663,4.835,114.77,2,5,3,1,True,0.731575,0.486333,1.0,1_lipinski_violations
CAND_e0ef8c3b70,0.6571,5.634,504.635,3.6813,124.0,2,6,3,1,True,0.746695,0.485111,1.0,1_lipinski_violations
CAND_b94b26d5c7,0.5901,5.629,503.651,3.2543,126.8,3,6,3,1,True,0.716545,0.485667,1.0,1_lipinski_violations
CAND_e4d4f58355,0.5811,5.64,505.623,2.1006,136.03,3,7,3,1,True,0.712495,0.484444,1.0,1_lipinski_violations
CAND_e1678c789f,0.6143,5.373,502.663,4.9791,114.77,2,5,3,1,True,0.727435,0.514111,1.0,1_lipinski_violations
CAND_21d4f45aae,0.5893,5.379,503.651,3.3984,126.8,3,6,3,1,True,0.716185,0.513444,1.0,1_lipinski_violations
CAND_8df3b9e204,0.582,5.39,505.623,2.2447,136.03,3,7,3,1,True,0.7129,0.512222,1.0,1_lipinski_violations
CAND_6ab444ca4f,0.614,5.473,520.703,4.542,114.77,2,6,3,1,True,0.7273,0.503,1.0,1_lipinski_violations
CAND_9bf9ae8972,0.6548,5.384,504.635,3.8254,124.0,2,6,3,1,True,0.74566,0.512889,1.0,1_lipinski_violations
CAND_b7fa23672c,0.7435,4.869,434.5,1.8622,124.0,2,6,2,0,True,0.884575,0.570111,1.0,no_major_descriptor_risk
CAND_0ccbe9e11d,0.7268,4.959,450.568,2.5788,114.77,2,6,2,0,True,0.87706,0.560111,1.0,no_major_descriptor_risk
CAND_92f435b98d,0.3306,5.529,575.689,3.4527,99.42,3,9,5,1,True,0.59977,0.496778,1.0,1_lipinski_violations
CAND_061368aa1a,0.32,5.814,590.769,5.4024,78.16,2,8,5,2,True,0.496,0.465111,1.0,2_lipinski_violations
CAND_642cc50c04,0.3265,5.518,573.717,4.2588,90.19,3,8,5,1,True,0.597925,0.498,1.0,1_lipinski_violations
CAND_2b39f7e296,0.3112,5.932,572.729,5.8395,78.16,2,7,5,2,True,0.49204,0.452,1.0,2_lipinski_violations
CAND_555032fd7b,0.3553,5.523,574.701,4.6858,87.39,2,8,5,1,True,0.610885,0.497444,1.0,1_lipinski_violations
CAND_9bdc8d03a2,0.3733,5.205,530.648,5.1032,78.16,2,7,2,2,True,0.519985,0.532778,1.0,2_lipinski_violations
CAND_e8a0a80468,0.3745,5.254,548.688,4.6661,78.16,2,8,2,1,True,0.619525,0.527333,1.0,1_lipinski_violations
CAND_ddf59cbbad,0.4015,5.165,532.62,3.9495,87.39,2,8,2,1,True,0.631675,0.537222,1.0,1_lipinski_violations
CAND_a89c7b257c,0.3622,5.159,531.636,3.5225,90.19,3,8,2,1,True,0.61399,0.537889,1.0,1_lipinski_violations
CAND_7dbd341dec,0.3265,5.518,573.717,4.2588,90.19,3,8,5,1,True,0.597925,0.498,1.0,1_lipinski_violations
CAND_53d8dc4b30,0.3112,5.932,572.729,5.8395,78.16,2,7,5,2,True,0.49204,0.452,1.0,2_lipinski_violations
CAND_d91102f369,0.32,5.814,590.769,5.4024,78.16,2,8,5,2,True,0.496,0.465111,1.0,2_lipinski_violations
CAND_8547f16377,0.4406,4.255,457.578,5.0156,72.71,2,6,2,1,True,0.64927,0.638333,1.0,1_lipinski_violations
CAND_cbefb48bda,0.3683,5.04,456.59,6.5963,60.68,1,5,2,1,True,0.616735,0.551111,0.9,1_lipinski_violations
CAND_85f6bc1e7f,0.3755,4.922,474.63,6.1592,60.68,1,6,2,1,True,0.619975,0.564222,1.0,1_lipinski_violations
CAND_c2262ec0c2,0.4312,4.474,458.562,5.4426,69.91,1,6,2,1,True,0.64504,0.614,1.0,1_lipinski_violations
CAND_38a13d949b,0.471,4.259,459.55,3.8619,81.94,2,7,2,0,True,0.76195,0.637889,1.0,no_major_descriptor_risk
CAND_f00ba45459,0.3899,5.106,472.589,6.0505,69.91,1,6,4,1,True,0.626455,0.543778,1.0,1_lipinski_violations
CAND_737ea61658,0.4526,4.587,473.577,4.4698,81.94,2,7,4,0,True,0.75367,0.601444,1.0,no_major_descriptor_risk
CAND_6787861775,0.4023,4.887,471.605,5.6235,72.71,2,6,4,1,True,0.632035,0.568111,1.0,1_lipinski_violations
CAND_bafcb87dc8,0.3421,5.554,488.657,6.7671,60.68,1,6,4,1,True,0.604945,0.494,0.9,1_lipinski_violations
CAND_6026e6af06,0.4361,4.494,428.536,5.8161,60.68,1,5,2,1,True,0.647245,0.611778,1.0,1_lipinski_violations
CAND_40825fd46e,0.4987,4.097,430.508,4.6624,69.91,1,6,2,0,True,0.774415,0.655889,1.0,no_major_descriptor_risk
CAND_a80cf944f3,0.4208,4.233,432.507,3.7244,106.05,3,7,1,0,True,0.73936,0.640778,1.0,no_major_descriptor_risk
CAND_7e23e2e6fa,0.4425,4.228,431.519,4.9575,94.02,2,6,1,0,True,0.749125,0.641333,1.0,no_major_descriptor_risk
CAND_f74d38de72,0.4282,4.328,449.559,4.868,94.02,2,7,1,0,True,0.74269,0.630222,1.0,no_major_descriptor_risk
CAND_7fa296f23a,0.4647,4.239,433.491,4.1514,103.25,2,7,1,0,True,0.759115,0.640111,1.0,no_major_descriptor_risk
CAND_1203d95ac4,0.3785,5.147,503.626,5.5365,103.25,2,7,3,2,True,0.522325,0.539222,1.0,2_lipinski_violations
CAND_a71d946dea,0.3248,5.713,501.654,6.6902,94.02,2,6,3,2,True,0.49816,0.476333,0.9,2_lipinski_violations
CAND_736761934b,0.3841,4.884,504.614,3.9558,115.28,3,8,3,1,True,0.623845,0.568444,1.0,1_lipinski_violations
CAND_59700bcbae,0.3574,4.928,502.642,5.1095,106.05,3,7,3,2,True,0.51283,0.563556,1.0,2_lipinski_violations
CAND_876e04dd22,0.3302,5.594,519.694,6.2531,94.02,2,7,3,2,True,0.50059,0.489556,1.0,2_lipinski_violations
CAND_55ca82cee4,0.4272,4.447,448.506,3.4382,115.28,3,8,2,0,True,0.74224,0.617,1.0,no_major_descriptor_risk
CAND_5db49ef472,0.4323,4.436,446.534,3.5491,106.05,3,7,2,0,True,0.744535,0.618222,1.0,no_major_descriptor_risk
CAND_603d3c9dd6,0.4791,4.442,447.518,3.9761,103.25,2,7,2,0,True,0.765595,0.617556,1.0,no_major_descriptor_risk
CAND_cb495b10ab,0.3695,5.318,526.685,5.3726,87.81,2,7,4,2,True,0.518275,0.520222,1.0,2_lipinski_violations
CAND_81b0456037,0.3738,5.232,544.725,4.9355,87.81,2,8,4,1,True,0.61921,0.529778,1.0,1_lipinski_violations
CAND_4ec76f9b95,0.3647,5.148,529.645,3.681,109.07,3,9,4,1,True,0.615115,0.539111,1.0,1_lipinski_violations
CAND_9b75afd75f,0.3687,5.137,527.673,3.7919,99.84,3,8,4,1,True,0.616915,0.540333,1.0,1_lipinski_violations
CAND_a40908e73e,0.4066,5.143,528.657,4.2189,97.04,2,8,4,1,True,0.63397,0.539667,1.0,1_lipinski_violations
CAND_3a091da193,0.405,5.643,528.657,4.2926,97.04,2,8,4,1,True,0.63325,0.484111,1.0,1_lipinski_violations
CAND_42b5fb0971,0.3665,5.648,529.645,3.4071,109.07,3,9,4,1,True,0.615925,0.483556,1.0,1_lipinski_violations
CAND_2a7bbdf6bf,0.368,5.637,527.673,3.8656,99.84,3,8,4,1,True,0.6166,0.484778,1.0,1_lipinski_violations
CAND_25979ba642,0.3709,5.736,544.725,5.0092,87.81,2,8,4,2,True,0.518905,0.473778,1.0,2_lipinski_violations
CAND_709a55edc7,0.3658,5.855,526.685,5.4463,87.81,2,7,4,2,True,0.51661,0.460556,1.0,2_lipinski_violations
CAND_7a01c92f6f,0.4046,5.451,516.671,4.7191,87.81,2,8,3,1,True,0.63307,0.505444,1.0,1_lipinski_violations
CAND_be65c01f2b,0.4192,5.351,498.631,4.8086,87.81,2,7,3,0,True,0.73864,0.516556,1.0,no_major_descriptor_risk
CAND_a739b08767,0.3795,5.148,574.707,3.3233,131.92,2,8,4,1,True,0.621775,0.539111,1.0,1_lipinski_violations
CAND_21168000e7,0.3653,5.238,590.775,4.0399,122.69,2,8,4,1,True,0.615385,0.529111,1.0,1_lipinski_violations
CAND_cbbe18f7ec,0.3698,5.137,572.735,4.477,122.69,2,7,4,1,True,0.61741,0.540333,1.0,1_lipinski_violations
CAND_900cd5a0c6,0.3394,5.143,573.723,2.8963,134.72,3,8,4,1,True,0.60373,0.539667,1.0,1_lipinski_violations
CAND_6c07a1c6f6,0.3346,5.154,575.695,2.7854,143.95,3,9,4,1,False,0.51907,0.538444,1.0,1_lipinski_violations;veber_fail
CAND_78312bfbfb,0.3266,5.518,618.829,4.8201,122.69,2,8,5,1,True,0.59797,0.498,1.0,1_lipinski_violations
CAND_e2d8e14764,0.3205,5.547,600.789,5.2572,122.69,2,7,5,2,True,0.496225,0.494778,1.0,2_lipinski_violations
CAND_5fd80d9507,0.3137,5.435,603.749,2.8704,143.95,3,9,5,1,False,0.509665,0.507222,1.0,1_lipinski_violations;veber_fail
CAND_55b2e633c8,0.3491,5.429,602.761,4.1035,131.92,2,8,5,1,True,0.608095,0.507889,1.0,1_lipinski_violations
CAND_35dd7c110a,0.3155,5.424,601.777,3.6765,134.72,3,8,5,1,True,0.592975,0.508444,1.0,1_lipinski_violations
CAND_807fbdd9c4,0.3652,5.238,590.775,4.0417,122.69,2,8,4,1,True,0.61534,0.529111,1.0,1_lipinski_violations
CAND_0abb5f553e,0.3342,5.154,575.695,2.4396,143.95,3,9,4,1,False,0.51889,0.538444,1.0,1_lipinski_violations;veber_fail
CAND_f84045dd4f,0.3822,5.257,526.685,4.9202,78.16,2,7,5,1,True,0.62299,0.527,1.0,1_lipinski_violations
CAND_0339bf0ec8,0.405,5.268,528.657,3.7665,87.39,2,8,5,1,True,0.63325,0.525778,1.0,1_lipinski_violations
CAND_3004257ad6,0.3809,5.357,544.725,4.4831,78.16,2,8,5,1,True,0.622405,0.515889,1.0,1_lipinski_violations
CAND_a0b52af8d4,0.3643,5.262,527.673,3.3395,90.19,3,8,5,1,True,0.614935,0.526444,1.0,1_lipinski_violations
CAND_1d484a042a,0.3599,5.273,529.645,3.2286,99.42,3,9,5,1,True,0.612955,0.525222,1.0,1_lipinski_violations
CAND_8c15825869,0.3053,5.508,583.781,5.1177,90.19,3,8,4,2,True,0.489385,0.499111,1.0,2_lipinski_violations
CAND_7998d40a63,0.2843,6.174,600.833,6.2613,78.16,2,8,4,2,True,0.479935,0.425111,1.0,2_lipinski_violations
CAND_cb0dba9727,0.3287,5.46,585.753,3.964,99.42,3,9,4,1,True,0.598915,0.504444,1.0,1_lipinski_violations
CAND_e710c3d048,0.2773,6.292,582.793,6.6984,78.16,2,7,4,2,True,0.476785,0.412,0.9,2_lipinski_violations
CAND_6811dfa7cf,0.3233,5.727,584.765,5.5447,87.39,2,8,4,2,True,0.497485,0.474778,1.0,2_lipinski_violations
CAND_a7f4d18782,0.3106,5.96,585.753,3.9624,99.42,3,9,6,1,True,0.59077,0.448889,1.0,1_lipinski_violations
CAND_7d26aea754,0.2885,6.007,583.781,5.1161,90.19,3,8,6,2,True,0.481825,0.443667,1.0,2_lipinski_violations
CAND_defa1291ad,0.298,5.918,571.791,6.3225,74.92,2,7,3,2,True,0.4861,0.453556,1.0,2_lipinski_violations
CAND_a054f7bba7,0.292,6.037,553.751,6.7596,74.92,2,6,3,2,True,0.4834,0.440333,0.9,2_lipinski_violations
CAND_f9f5ae8601,0.3425,5.173,556.711,4.3728,96.18,3,8,3,1,True,0.605125,0.536333,1.0,1_lipinski_violations
CAND_8c659144e1,0.3402,5.471,555.723,5.6059,84.15,2,7,3,2,True,0.50509,0.503222,1.0,2_lipinski_violations
CAND_f507808f3b,0.3218,5.252,554.739,5.1789,86.95,3,7,3,2,True,0.49681,0.527556,1.0,2_lipinski_violations
CAND_409d6ed891,0.4001,5.606,497.643,5.2711,74.92,2,6,4,1,True,0.631045,0.488222,1.0,1_lipinski_violations
CAND_17f2e1e730,0.3878,5.661,515.683,5.1816,74.92,2,7,4,2,True,0.52651,0.482111,1.0,2_lipinski_violations
CAND_7d8540e7a0,0.3915,5.476,498.631,4.038,86.95,3,7,4,0,True,0.726175,0.502667,1.0,no_major_descriptor_risk
CAND_3f48c081b4,0.4288,5.481,499.615,4.465,84.15,2,7,4,0,True,0.74296,0.502111,1.0,no_major_descriptor_risk
CAND_76b12058a9,0.3357,5.335,540.712,4.787,86.95,3,7,5,1,True,0.602065,0.518333,1.0,1_lipinski_violations
CAND_5050cfbe65,0.3587,5.447,541.696,5.214,84.15,2,7,5,2,True,0.513415,0.505889,1.0,2_lipinski_violations
CAND_6d48ebb348,0.3431,5.345,542.684,4.3285,96.18,3,8,5,1,True,0.605395,0.517222,1.0,1_lipinski_violations
CAND_d5b1a740e8,0.4066,5.167,510.642,4.9082,97.78,2,6,3,1,True,0.63397,0.537,1.0,1_lipinski_violations
CAND_80338e67a7,0.4049,5.268,528.682,4.4711,97.78,2,7,3,1,True,0.633205,0.525778,1.0,1_lipinski_violations
CAND_f4639706f9,0.4305,5.178,512.614,3.7545,107.01,2,7,3,1,True,0.644725,0.535778,1.0,1_lipinski_violations
CAND_3378c73efc,0.3871,5.173,511.63,3.3275,109.81,3,7,3,1,True,0.625195,0.536333,1.0,1_lipinski_violations
CAND_2dd7910afe,0.3215,5.371,569.71,3.7358,119.04,3,8,6,1,True,0.595675,0.514333,1.0,1_lipinski_violations
CAND_ece88c2a67,0.3244,5.523,568.722,5.3165,107.01,2,7,6,2,True,0.49798,0.497444,1.0,2_lipinski_violations
CAND_55ccb5f60e,0.2855,5.971,584.79,6.0331,97.78,2,7,6,2,True,0.480475,0.447667,1.0,2_lipinski_violations
CAND_b539dc53a4,0.2776,6.089,566.75,6.4702,97.78,2,6,6,2,True,0.47692,0.434556,1.0,2_lipinski_violations
CAND_5f88b1be70,0.3044,5.36,567.738,4.8895,109.81,3,7,6,1,True,0.58798,0.515556,1.0,1_lipinski_violations
CAND_c6a7cafa35,0.2874,6.213,566.75,6.4686,97.78,2,6,5,2,True,0.48133,0.420778,1.0,2_lipinski_violations
CAND_288a2c1fb8,0.3328,5.496,569.71,3.7342,119.04,3,8,5,1,True,0.60076,0.500444,1.0,1_lipinski_violations
CAND_ce6698ad9a,0.3151,5.485,567.738,4.8879,109.81,3,7,5,1,True,0.592795,0.501667,1.0,1_lipinski_violations
CAND_29299358e2,0.5635,4.984,477.569,1.322,136.03,3,7,1,0,True,0.803575,0.557333,1.0,no_major_descriptor_risk
CAND_ceefce472e,0.6522,4.978,476.581,2.9027,124.0,2,6,1,0,True,0.84349,0.558,1.0,no_major_descriptor_risk
CAND_20b1ea184e,0.6284,5.067,492.649,3.6193,114.77,2,6,1,0,True,0.83278,0.548111,1.0,no_major_descriptor_risk
CAND_a0bba48ad9,0.5816,4.973,475.597,2.4757,126.8,3,6,1,0,True,0.81172,0.558556,1.0,no_major_descriptor_risk
CAND_ae409387c8,0.6469,4.967,474.609,4.0564,114.77,2,5,1,0,True,0.841105,0.559222,1.0,no_major_descriptor_risk
CAND_823d1a90e2,0.749,5.186,446.555,3.0584,114.77,2,5,4,0,True,0.88705,0.534889,1.0,no_major_descriptor_risk
CAND_bf388ffe3f,0.6516,5.192,447.543,1.4777,126.8,3,6,4,0,True,0.84322,0.534222,1.0,no_major_descriptor_risk
CAND_0e74c886c6,0.6241,5.203,449.515,0.6716,136.03,3,7,4,0,True,0.830845,0.533,1.0,no_major_descriptor_risk
CAND_8614b6d775,0.7189,5.287,464.595,2.6213,114.77,2,6,4,0,True,0.873505,0.523667,1.0,no_major_descriptor_risk
CAND_be7cb1e0cc,0.7363,5.197,448.527,1.9047,124.0,2,6,4,0,True,0.881335,0.533667,1.0,no_major_descriptor_risk
CAND_81820b935b,0.6707,4.412,464.595,2.7672,114.77,2,6,1,0,True,0.851815,0.620889,1.0,no_major_descriptor_risk
CAND_80d3ebdafa,0.6098,4.317,447.543,1.6236,126.8,3,6,1,0,True,0.82441,0.631444,1.0,no_major_descriptor_risk
CAND_b5ff93c6da,0.3375,4.517,551.12,4.271,94.45,2,7,0,1,True,0.602875,0.609222,1.0,1_lipinski_violations
CAND_cb1611d460,0.3187,4.423,534.068,3.1274,106.48,3,7,0,1,True,0.594415,0.619667,1.0,1_lipinski_violations
CAND_fd8917bd02,0.3405,4.417,533.08,4.7081,94.45,2,6,0,1,True,0.604225,0.620333,1.0,1_lipinski_violations
CAND_b7f7813b9a,0.3147,4.434,536.04,2.6689,115.71,3,8,0,1,True,0.592615,0.618444,1.0,1_lipinski_violations
CAND_2840e0e1fa,0.3554,4.428,535.052,3.5544,103.68,2,7,0,1,True,0.61093,0.619111,1.0,1_lipinski_violations
CAND_74b6719a59,0.3843,4.517,506.014,2.6948,106.48,3,7,2,1,True,0.623935,0.609222,1.0,1_lipinski_violations
CAND_ab8cb3c718,0.4294,4.511,505.026,3.9279,94.45,2,6,2,1,True,0.64423,0.609889,1.0,1_lipinski_violations
CAND_094e122289,0.4128,4.611,523.066,3.8384,94.45,2,7,2,1,True,0.63676,0.598778,1.0,1_lipinski_violations
CAND_e8ec122d0b,0.4302,4.522,506.998,3.1218,103.68,2,7,2,1,True,0.64459,0.608667,1.0,1_lipinski_violations
CAND_ebeb4482cf,0.3859,5.006,549.079,4.2424,103.68,2,7,2,1,True,0.624655,0.554889,1.0,1_lipinski_violations
CAND_547916576a,0.3494,5.011,550.067,3.0093,115.71,3,8,2,1,True,0.60823,0.554333,1.0,1_lipinski_violations
CAND_6ba5daeb29,0.3552,5.095,565.147,4.959,94.45,2,7,2,1,True,0.61084,0.545,1.0,1_lipinski_violations
CAND_d88a8ec756,0.2935,4.522,484.387,4.6533,102.93,4,6,1,0,True,0.682075,0.608667,1.0,no_major_descriptor_risk
CAND_d2ea444e76,0.2986,4.533,486.359,4.1948,112.16,4,7,1,0,True,0.68437,0.607444,1.0,no_major_descriptor_risk
CAND_6a5aed6525,0.3254,4.567,485.371,5.0803,100.13,3,6,1,1,True,0.59743,0.603667,1.0,1_lipinski_violations
CAND_29ab263df8,0.2792,5.133,483.399,6.234,90.9,3,5,1,1,True,0.57664,0.540778,1.0,1_lipinski_violations
CAND_7f6ea250e2,0.2859,5.015,501.439,5.7969,90.9,3,6,1,2,True,0.480655,0.553889,1.0,2_lipinski_violations
CAND_9fa63907fb,0.2467,5.097,513.425,6.0783,100.13,3,6,0,2,True,0.463015,0.544778,1.0,2_lipinski_violations
CAND_6bcc03c2f1,0.2272,4.878,512.441,5.6513,102.93,4,6,0,2,True,0.45424,0.569111,1.0,2_lipinski_violations
CAND_5f26f466f5,0.2173,5.545,529.493,6.7949,90.9,3,6,0,2,True,0.449785,0.495,0.9,2_lipinski_violations
CAND_608fa456bb,0.2559,4.563,514.413,4.4976,112.16,4,7,0,1,True,0.566155,0.604111,1.0,1_lipinski_violations
CAND_d46d5b13b8,0.2814,4.736,469.372,5.8457,90.9,3,5,0,1,True,0.57763,0.584889,1.0,1_lipinski_violations
CAND_56085f5f1e,0.322,4.324,471.344,4.692,100.13,3,6,0,0,True,0.6949,0.630667,1.0,no_major_descriptor_risk
CAND_9586681ab2,0.42,4.406,463.586,4.7664,94.02,2,7,1,0,True,0.739,0.621556,1.0,no_major_descriptor_risk
CAND_b64d3541be,0.4068,4.322,448.506,3.1643,115.28,3,8,1,0,True,0.73306,0.630889,1.0,no_major_descriptor_risk
CAND_f3b5e5058e,0.4537,4.317,447.518,4.0498,103.25,2,7,1,0,True,0.754165,0.631444,1.0,no_major_descriptor_risk
CAND_d569056250,0.41,4.311,446.534,3.6228,106.05,3,7,1,0,True,0.7345,0.632111,1.0,no_major_descriptor_risk
CAND_e2969643f5,0.418,4.408,445.546,5.2035,94.02,2,6,1,1,True,0.6391,0.621333,1.0,1_lipinski_violations
CAND_5ff74952df,0.383,4.478,476.56,3.3791,115.28,3,8,1,0,True,0.72235,0.613556,1.0,no_major_descriptor_risk
CAND_110b222a50,0.3647,4.845,473.6,5.7659,94.02,2,6,1,1,True,0.615115,0.572778,1.0,1_lipinski_violations
CAND_f47c39f9c8,0.3799,4.467,474.588,4.1852,106.05,3,7,1,0,True,0.720955,0.614778,1.0,no_major_descriptor_risk
CAND_04e8460a71,0.3717,4.726,491.64,5.3288,94.02,2,7,1,1,True,0.618265,0.586,1.0,1_lipinski_violations
CAND_40da471687,0.4142,4.473,475.572,4.6122,103.25,2,7,1,0,True,0.73639,0.614111,1.0,no_major_descriptor_risk
CAND_2a05561313,0.3602,4.545,488.615,4.5753,106.05,3,7,1,0,True,0.71209,0.606111,1.0,no_major_descriptor_risk
CAND_7c54d1cc37,0.3718,4.556,490.587,3.4216,115.28,3,8,1,0,True,0.71731,0.604889,1.0,no_major_descriptor_risk
CAND_ce1fff0397,0.3838,4.923,491.64,5.4729,94.02,2,7,2,1,True,0.62371,0.564111,1.0,1_lipinski_violations
CAND_2cec525ed0,0.4041,4.603,476.56,3.1756,115.28,3,8,2,0,True,0.731845,0.599667,1.0,no_major_descriptor_risk
CAND_f9189cbe2c,0.397,4.592,474.588,4.3293,106.05,3,7,2,0,True,0.72865,0.600889,1.0,no_major_descriptor_risk
CAND_242e3be466,0.4309,4.598,475.572,4.7563,103.25,2,7,2,0,True,0.743905,0.600222,1.0,no_major_descriptor_risk
CAND_67ace2dcda,0.3758,5.042,473.6,5.91,94.02,2,6,2,1,True,0.62011,0.550889,1.0,1_lipinski_violations
CAND_554858444f,0.4162,4.525,462.533,3.1331,115.28,3,8,2,0,True,0.73729,0.608333,1.0,no_major_descriptor_risk
CAND_e329bb8dfc,0.416,4.514,460.561,3.9392,106.05,3,7,2,0,True,0.7372,0.609556,1.0,no_major_descriptor_risk
CAND_5b8b20f512,0.4569,4.52,461.545,4.3662,103.25,2,7,2,0,True,0.755605,0.608889,1.0,no_major_descriptor_risk
CAND_c07c91d765,0.4099,4.769,459.573,5.5199,94.02,2,6,2,1,True,0.635455,0.581222,1.0,1_lipinski_violations
CAND_9779204efb,0.4156,4.65,477.613,5.0828,94.02,2,7,2,1,True,0.63802,0.594444,1.0,1_lipinski_violations
CAND_7b8280dde9,0.3952,4.4,462.533,3.1331,115.28,3,8,1,0,True,0.72784,0.622222,1.0,no_major_descriptor_risk
CAND_4844c8f363,0.3892,4.644,459.573,5.5199,94.02,2,6,1,1,True,0.62614,0.595111,1.0,1_lipinski_violations
CAND_781a28be34,0.2721,5.929,602.765,3.3532,146.75,4,8,5,1,False,0.490945,0.452333,1.0,1_lipinski_violations;veber_fail
CAND_06f8bbdea1,0.3047,5.924,601.777,4.5863,134.72,3,7,5,1,True,0.588115,0.452889,1.0,1_lipinski_violations
CAND_9ac26af661,0.2974,6.024,619.817,4.4968,134.72,3,8,5,1,True,0.58483,0.441778,1.0,1_lipinski_violations
CAND_f166f269db,0.3128,5.935,603.749,3.7802,143.95,3,8,5,1,False,0.50926,0.451667,1.0,1_lipinski_violations;veber_fail
CAND_8264502fed,0.3,5.591,631.803,3.9984,143.95,3,8,5,1,False,0.5035,0.489889,1.0,1_lipinski_violations;veber_fail
CAND_a8543b8a5a,0.2619,5.585,630.819,3.5714,146.75,4,8,5,1,False,0.486355,0.490556,1.0,1_lipinski_violations;veber_fail
CAND_ef9808ac97,0.2779,5.656,629.831,5.1521,134.72,3,7,5,2,True,0.477055,0.482667,1.0,2_lipinski_violations
CAND_1fa1be662b,0.2597,5.596,632.791,3.1129,155.98,4,9,5,1,False,0.485365,0.489333,1.0,1_lipinski_violations;veber_fail
CAND_f0ce844187,0.2836,5.68,647.871,4.715,134.72,3,8,5,1,True,0.57862,0.48,1.0,1_lipinski_violations
CAND_d5f0cc9e69,0.2857,5.669,645.83,4.6045,143.95,3,8,5,1,False,0.497065,0.481222,1.0,1_lipinski_violations;veber_fail
CAND_84815bebd7,0.2532,5.663,644.846,4.1775,146.75,4,8,5,1,False,0.48244,0.481889,1.0,1_lipinski_violations;veber_fail
CAND_eec21094bd,0.2539,5.674,646.818,3.719,155.98,4,9,5,1,False,0.482755,0.480667,1.0,1_lipinski_violations;veber_fail
