candidate_id,lipinski_violations,veber_pass,main_risk
CAND_37949b8ab6,0,True,no_major_descriptor_risk
CAND_4d8e54a0ff,0,True,no_major_descriptor_risk
CAND_66076ee648,0,True,no_major_descriptor_risk
CAND_70bccf8a13,0,True,no_major_descriptor_risk
CAND_0f12c9d63d,0,True,no_major_descriptor_risk
CAND_c482e5efb9,0,True,no_major_descriptor_risk
CAND_cd12e169c5,0,True,no_major_descriptor_risk
CAND_a61d5fea5c,0,True,no_major_descriptor_risk
CAND_25e52c8fd8,0,True,no_major_descriptor_risk
CAND_087da01414,0,True,no_major_descriptor_risk
CAND_f93edadffe,0,True,no_major_descriptor_risk
CAND_af7f4089a7,0,True,no_major_descriptor_risk
CAND_6b5047ee91,0,True,no_major_descriptor_risk
CAND_5dda5047b6,0,True,no_major_descriptor_risk
CAND_6e24ad8ce0,0,True,no_major_descriptor_risk
CAND_daebbb275c,0,True,no_major_descriptor_risk
CAND_be4642917f,0,True,no_major_descriptor_risk
CAND_49e55fec84,0,True,no_major_descriptor_risk
CAND_c8d8c53afd,0,True,no_major_descriptor_risk
CAND_343931c622,1,True,1_lipinski_violations
CAND_1736e50a41,1,True,1_lipinski_violations
CAND_9508a4e8d2,1,True,1_lipinski_violations
CAND_8e7d541af5,1,True,1_lipinski_violations
CAND_7a047c0e62,1,True,1_lipinski_violations
CAND_f6671e12c4,0,True,no_major_descriptor_risk
CAND_31d3b35d4e,0,True,no_major_descriptor_risk
CAND_5c84f7cc1c,0,True,no_major_descriptor_risk
CAND_dce73c2ef5,0,True,no_major_descriptor_risk
CAND_04312db049,0,True,no_major_descriptor_risk
CAND_316dbd8da9,0,True,no_major_descriptor_risk
CAND_6487cffcc5,0,True,no_major_descriptor_risk
CAND_2a2409204c,0,True,no_major_descriptor_risk
CAND_ec6fe74def,0,True,no_major_descriptor_risk
CAND_95c260df9b,0,True,no_major_descriptor_risk
CAND_e9640dae3f,1,True,1_lipinski_violations
CAND_732a84f9d9,1,True,1_lipinski_violations
CAND_bcbe4e79db,1,True,1_lipinski_violations
CAND_04032f7dd0,1,True,1_lipinski_violations
CAND_4a99359f70,1,True,1_lipinski_violations
CAND_a1607137fd,0,True,no_major_descriptor_risk
CAND_c2512dd068,0,True,no_major_descriptor_risk
CAND_a882bd8494,0,True,no_major_descriptor_risk
CAND_626759c2fc,0,True,no_major_descriptor_risk
CAND_5b3df47718,0,True,no_major_descriptor_risk
CAND_97e2263a02,0,True,no_major_descriptor_risk
CAND_366f13e53d,0,True,no_major_descriptor_risk
CAND_1157cba82b,0,True,no_major_descriptor_risk
CAND_6b86c85625,0,True,no_major_descriptor_risk
CAND_3de5799e5f,0,True,no_major_descriptor_risk
CAND_d36a787046,0,True,no_major_descriptor_risk
CAND_1ad6a624e5,0,True,no_major_descriptor_risk
CAND_7df603df3f,0,True,no_major_descriptor_risk
CAND_a25ab6bcfd,0,True,no_major_descriptor_risk
CAND_f269b642d9,0,True,no_major_descriptor_risk
CAND_38fb809f75,0,True,no_major_descriptor_risk
CAND_ee17b8f4a5,0,True,no_major_descriptor_risk
CAND_16423dfa82,0,True,no_major_descriptor_risk
CAND_0ca6fe86b2,0,True,no_major_descriptor_risk
CAND_ccb1e5e68f,0,True,no_major_descriptor_risk
CAND_a292bab5a0,1,True,1_lipinski_violations
CAND_cf888c279e,1,True,1_lipinski_violations
CAND_82f5780909,1,True,1_lipinski_violations
CAND_1920e8a893,1,True,1_lipinski_violations
CAND_babfae5699,1,True,1_lipinski_violations
CAND_aaac4271a0,0,True,no_major_descriptor_risk
CAND_117dfbdd46,0,True,no_major_descriptor_risk
