fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_bb96a9476d,JAK2_16664f4335,ClCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[24*]c1cccc(COCC=CCOCc2cc([30*])ccc2OCCCl)c1,[7*]Nc1nccc([22*])n1,18,7,24,6,23,33,7;22,largest_ring_two_bond_fragmentation
FRAG_c6a25d0654,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[2*]/C=C/COCc1cc(Nc2nccc([9*])n2)ccc1OCCN1CCCC1,[1*]Cn1ccc2ccc([12*])cc21,17,10,26,6,1,11,1;12,largest_ring_two_bond_fragmentation
FRAG_f98edfb4a8,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[1*]Cn1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c([33*])c4)n3)cc21,[2*]/C=C/COC[31*],17,5,31,0,1,32,2;31,largest_ring_two_bond_fragmentation
FRAG_06190beda6,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[1*]Cn1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c(C[34*])c4)n3)cc21,[2*]/C=C/CO[33*],17,4,32,0,1,33,2;33,largest_ring_two_bond_fragmentation
FRAG_f33ced7b01,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[1*]Cn1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c(CO[35*])c4)n3)cc21,[2*]/C=C/C[34*],17,3,33,0,1,34,2;34,largest_ring_two_bond_fragmentation
FRAG_869c1072ac,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[3*]C/C=C/COCc1cc(Nc2nccc([9*])n2)ccc1OCCN1CCCC1,[2*]n1ccc2ccc([12*])cc21,17,9,27,6,2,11,2;12,largest_ring_two_bond_fragmentation
FRAG_f052a18157,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[2*]n1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c([33*])c4)n3)cc21,[3*]C/C=C/COC[31*],17,6,30,0,2,32,3;31,largest_ring_two_bond_fragmentation
FRAG_0c9e0e58d6,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[2*]n1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c(C[34*])c4)n3)cc21,[3*]C/C=C/CO[33*],17,5,31,0,2,33,3;33,largest_ring_two_bond_fragmentation
FRAG_bd8f101abc,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[2*]n1ccc2ccc(-c3ccnc(Nc4ccc(OCCN5CCCC5)c(CO[35*])c4)n3)cc21,[3*]C/C=C/C[34*],17,4,32,0,2,34,3;34,largest_ring_two_bond_fragmentation
FRAG_622dca5edc,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,*COCc1cc(Nc2nccc(-c3ccc4ccn([2*])c4c3)n2)ccc1OCCN1CCCC1,[3*]C/C=C/[35*],17,3,33,0,2,35,3;35,largest_ring_two_bond_fragmentation
FRAG_c51bea31cf,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[12*]c1ccc2ccn(C/C=C/COCc3cc(N[16*])ccc3OCCN3CCCC3)c2c1,[9*]c1ccnc([18*])n1,17,6,30,6,11,17,9;18,largest_ring_two_bond_fragmentation
FRAG_5006db3eb3,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[12*]c1ccc2ccn(C/C=C/COCc3cc([18*])ccc3OCCN3CCCC3)c2c1,[9*]c1ccnc(N[19*])n1,17,7,29,6,11,18,9;19,largest_ring_two_bond_fragmentation
FRAG_8761048ef8,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,*COCc1cc(Nc2nccc([9*])n2)ccc1OCCN1CCCC1,[12*]c1ccc2ccn(C/C=C/[35*])c2c1,17,12,24,6,11,35,12;35,largest_ring_two_bond_fragmentation
FRAG_b5aa199828,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,[33*]c1cc(Nc2nccc(-c3ccc4ccn(C/C=C/[35*])c4c3)n2)ccc1OCCN1CCCC1,*COC[31*],17,3,33,0,32,35,0;31,largest_ring_two_bond_fragmentation
FRAG_80bee25705,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[2*]/C=C/COCc1cncc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([4*])c3)n2)c1,[1*]COC[5*],18,3,32,0,1,4,1;5,largest_ring_two_bond_fragmentation
FRAG_9d431ff353,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[1*]COCc1cc(Nc2nccc([26*])n2)ccc1OCCN1CCCC1,[2*]/C=C/COCc1cncc([24*])c1,18,11,24,6,1,25,2;24,largest_ring_two_bond_fragmentation
FRAG_df90420e77,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[1*]COCc1cc(Nc2nccc(-c3cncc([32*])c3)n2)ccc1OCCN1CCCC1,[2*]/C=C/COC[30*],18,5,30,0,1,31,2;30,largest_ring_two_bond_fragmentation
FRAG_29c30e36cb,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[1*]COCc1cc(Nc2nccc(-c3cncc(C[33*])c3)n2)ccc1OCCN1CCCC1,[2*]/C=C/CO[32*],18,4,31,0,1,32,2;32,largest_ring_two_bond_fragmentation
FRAG_ab527f1d56,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[1*]COCc1cc(Nc2nccc(-c3cncc(CO[34*])c3)n2)ccc1OCCN1CCCC1,[2*]/C=C/C[33*],18,3,32,0,1,33,2;33,largest_ring_two_bond_fragmentation
FRAG_f349b36348,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[2*]OCc1cc(Nc2nccc([26*])n2)ccc1OCCN1CCCC1,[3*]C/C=C/COCc1cncc([24*])c1,18,12,23,6,2,25,3;24,largest_ring_two_bond_fragmentation
FRAG_7b9fe219ee,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[2*]OCc1cc(Nc2nccc(-c3cncc([32*])c3)n2)ccc1OCCN1CCCC1,[3*]C/C=C/COC[30*],18,6,29,0,2,31,3;30,largest_ring_two_bond_fragmentation
FRAG_3a3aa6a76e,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[2*]OCc1cc(Nc2nccc(-c3cncc(C[33*])c3)n2)ccc1OCCN1CCCC1,[3*]C/C=C/CO[32*],18,5,30,0,2,32,3;32,largest_ring_two_bond_fragmentation
FRAG_7fb49302fb,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[2*]OCc1cc(Nc2nccc(-c3cncc(CO[34*])c3)n2)ccc1OCCN1CCCC1,[3*]C/C=C/C[33*],18,4,31,0,2,33,3;33,largest_ring_two_bond_fragmentation
FRAG_b3e12d3d83,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,*COCc1cncc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c(CO[2*])c3)n2)c1,[3*]C/C=C/[34*],18,3,32,0,2,34,3;34,largest_ring_two_bond_fragmentation
FRAG_dae2691e6f,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[3*]Cc1cc(Nc2nccc(-c3cncc([32*])c3)n2)ccc1OCCN1CCCC1,[4*]OC/C=C/COC[30*],18,7,28,0,3,31,4;30,largest_ring_two_bond_fragmentation
FRAG_63b5b2c999,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[3*]Cc1cc(Nc2nccc(-c3cncc(C[33*])c3)n2)ccc1OCCN1CCCC1,[4*]OC/C=C/CO[32*],18,6,29,0,3,32,4;32,largest_ring_two_bond_fragmentation
FRAG_7141953f42,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[3*]Cc1cc(Nc2nccc(-c3cncc(CO[34*])c3)n2)ccc1OCCN1CCCC1,[4*]OC/C=C/C[33*],18,5,30,0,3,33,4;33,largest_ring_two_bond_fragmentation
FRAG_a3f710c3ef,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,*COCc1cncc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c(C[3*])c3)n2)c1,[4*]OC/C=C/[34*],18,4,31,0,3,34,4;34,largest_ring_two_bond_fragmentation
FRAG_d7a4c58ab6,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[4*]c1cc(Nc2nccc(-c3cncc([32*])c3)n2)ccc1OCCN1CCCC1,[5*]COC/C=C/COC[30*],18,8,27,0,4,31,5;30,largest_ring_two_bond_fragmentation
FRAG_1d336ef694,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[4*]c1cc(Nc2nccc(-c3cncc(C[33*])c3)n2)ccc1OCCN1CCCC1,[5*]COC/C=C/CO[32*],18,7,28,0,4,32,5;32,largest_ring_two_bond_fragmentation
FRAG_d9c6f52644,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[4*]c1cc(Nc2nccc(-c3cncc(CO[34*])c3)n2)ccc1OCCN1CCCC1,[5*]COC/C=C/C[33*],18,6,29,0,4,33,5;33,largest_ring_two_bond_fragmentation
FRAG_0098c80993,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,*COCc1cncc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([4*])c3)n2)c1,[5*]COC/C=C/[34*],18,5,30,0,4,34,5;34,largest_ring_two_bond_fragmentation
FRAG_40cc74ed59,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[19*]c1ccc(OCCN2CCCC2)c(COC/C=C/COCc2cncc([24*])c2)c1,[7*]Nc1nccc([26*])n1,18,7,28,6,18,25,7;26,largest_ring_two_bond_fragmentation
FRAG_e18d505555,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[20*]Nc1ccc(OCCN2CCCC2)c(COC/C=C/COCc2cncc([24*])c2)c1,[19*]c1nccc([26*])n1,18,6,29,6,19,25,19;26,largest_ring_two_bond_fragmentation
FRAG_4f6276704a,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[20*]Nc1ccc(OCCN2CCCC2)c(COC/C=C/COC[30*])c1,[19*]c1nccc(-c2cncc([32*])c2)n1,18,12,23,6,19,31,19;32,largest_ring_two_bond_fragmentation
FRAG_ff19ee189a,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[26*]c1ccnc(Nc2ccc(OCCN3CCCC3)c(COC/C=C/COC[30*])c2)n1,[24*]c1cncc([32*])c1,18,6,29,6,25,31,24;32,largest_ring_two_bond_fragmentation
FRAG_ce13eaba84,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[26*]c1ccnc(Nc2ccc(OCCN3CCCC3)c(COC/C=C/CO[32*])c2)n1,[24*]c1cncc(C[33*])c1,18,7,28,6,25,32,24;33,largest_ring_two_bond_fragmentation
FRAG_08d2fed9f0,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[26*]c1ccnc(Nc2ccc(OCCN3CCCC3)c(COC/C=C/C[33*])c2)n1,[24*]c1cncc(CO[34*])c1,18,8,27,6,25,33,24;34,largest_ring_two_bond_fragmentation
FRAG_86255afd9b,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[26*]c1ccnc(Nc2ccc(OCCN3CCCC3)c(COC/C=C/[34*])c2)n1,*COCc1cncc([24*])c1,18,9,26,6,25,34,0;24,largest_ring_two_bond_fragmentation
FRAG_717aef96b6,JAK2_9ed0e79538,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,[32*]c1cncc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c(COC/C=C/[34*])c3)n2)c1,*COC[30*],18,3,32,0,31,34,0;30,largest_ring_two_bond_fragmentation
FRAG_0f32368185,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]N(C)Cc1cc(Nc2nccc(-c3ccc(COC[4*])s3)n2)ccc1OCCN1CCCC1,[1*]C/C=C/[5*],18,3,32,0,1,4,1;5,largest_ring_two_bond_fragmentation
FRAG_88d091ac8f,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]N(C)Cc1cc(Nc2nccc(-c3ccc(CO[5*])s3)n2)ccc1OCCN1CCCC1,[1*]C/C=C/C[6*],18,4,31,0,1,5,1;6,largest_ring_two_bond_fragmentation
FRAG_f94defcd3f,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]N(C)Cc1cc(Nc2nccc(-c3ccc(C[6*])s3)n2)ccc1OCCN1CCCC1,[1*]C/C=C/CO[7*],18,5,30,0,1,6,1;7,largest_ring_two_bond_fragmentation
FRAG_c9e287d586,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]N(C)Cc1cc(Nc2nccc(-c3ccc([7*])s3)n2)ccc1OCCN1CCCC1,[1*]C/C=C/COC[8*],18,6,29,0,1,7,1;8,largest_ring_two_bond_fragmentation
FRAG_6a0109647e,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]N(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[1*]C/C=C/COCc1ccc([13*])s1,18,11,24,5,1,12,1;13,largest_ring_two_bond_fragmentation
FRAG_281a9c34b5,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]C/C=C/COCc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[2*]N(C)C[32*],18,3,32,0,1,33,2;32,largest_ring_two_bond_fragmentation
FRAG_a3d6eeca47,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[3*]CN(C)Cc1cc(Nc2nccc(-c3ccc(CO[5*])s3)n2)ccc1OCCN1CCCC1,[2*]/C=C/C[6*],18,3,32,0,2,5,2;6,largest_ring_two_bond_fragmentation
FRAG_7a26ea72ab,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[3*]CN(C)Cc1cc(Nc2nccc(-c3ccc(C[6*])s3)n2)ccc1OCCN1CCCC1,[2*]/C=C/CO[7*],18,4,31,0,2,6,2;7,largest_ring_two_bond_fragmentation
FRAG_138616c50b,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[3*]CN(C)Cc1cc(Nc2nccc(-c3ccc([7*])s3)n2)ccc1OCCN1CCCC1,[2*]/C=C/COC[8*],18,5,30,0,2,7,2;8,largest_ring_two_bond_fragmentation
FRAG_4f979bc3e1,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[3*]CN(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[2*]/C=C/COCc1ccc([13*])s1,18,10,25,5,2,12,2;13,largest_ring_two_bond_fragmentation
FRAG_4278f86b04,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[2*]/C=C/COCc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[3*]CN(C)C[32*],18,4,31,0,2,33,3;32,largest_ring_two_bond_fragmentation
FRAG_cb07bfc65e,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]Cc1cc(Nc2nccc(-c3ccc(COC/C=C/[2*])s3)n2)ccc1OCCN1CCCC1,[3*]CN([34*])C,18,3,32,0,2,34,3;34,largest_ring_two_bond_fragmentation
FRAG_708a0342c2,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[5*]/C=C/CN(C)Cc1cc(Nc2nccc(-c3ccc([7*])s3)n2)ccc1OCCN1CCCC1,[4*]COC[8*],18,3,32,0,4,7,4;8,largest_ring_two_bond_fragmentation
FRAG_73e14efdc1,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[5*]/C=C/CN(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[4*]COCc1ccc([13*])s1,18,8,27,5,4,12,4;13,largest_ring_two_bond_fragmentation
FRAG_eb6056a596,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[4*]COCc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[5*]/C=C/CN(C)C[32*],18,6,29,0,4,33,5;32,largest_ring_two_bond_fragmentation
FRAG_918673466b,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]Cc1cc(Nc2nccc(-c3ccc(COC[4*])s3)n2)ccc1OCCN1CCCC1,[5*]/C=C/CN([34*])C,18,5,30,0,4,34,5;34,largest_ring_two_bond_fragmentation
FRAG_10b58fa5fe,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[6*]C/C=C/CN(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[5*]OCc1ccc([13*])s1,18,7,28,5,5,12,5;13,largest_ring_two_bond_fragmentation
FRAG_f1d7aa8060,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[5*]OCc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[6*]C/C=C/CN(C)C[32*],18,7,28,0,5,33,6;32,largest_ring_two_bond_fragmentation
FRAG_8dfd9a32b2,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]Cc1cc(Nc2nccc(-c3ccc(CO[5*])s3)n2)ccc1OCCN1CCCC1,[6*]C/C=C/CN([34*])C,18,6,29,0,5,34,6;34,largest_ring_two_bond_fragmentation
FRAG_bfe5ae45d0,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[7*]OC/C=C/CN(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[6*]Cc1ccc([13*])s1,18,6,29,5,6,12,6;13,largest_ring_two_bond_fragmentation
FRAG_1ea28b2fde,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[7*]OC/C=C/CN(C)Cc1cc(N[17*])ccc1OCCN1CCCC1,[6*]Cc1ccc(-c2ccnc([19*])n2)s1,18,12,23,6,6,18,6;19,largest_ring_two_bond_fragmentation
FRAG_d14362988b,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[6*]Cc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[7*]OC/C=C/CN(C)C[32*],18,8,27,0,6,33,7;32,largest_ring_two_bond_fragmentation
FRAG_5d44c2d82b,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]Cc1cc(Nc2nccc(-c3ccc(C[6*])s3)n2)ccc1OCCN1CCCC1,[7*]OC/C=C/CN([34*])C,18,7,28,0,6,34,7;34,largest_ring_two_bond_fragmentation
FRAG_0ca379daab,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[8*]COC/C=C/CN(C)Cc1cc(Nc2nccc([11*])n2)ccc1OCCN1CCCC1,[7*]c1ccc([13*])s1,18,5,30,5,7,12,7;13,largest_ring_two_bond_fragmentation
FRAG_967ef8e169,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[8*]COC/C=C/CN(C)Cc1cc(N[17*])ccc1OCCN1CCCC1,[7*]c1ccc(-c2ccnc([19*])n2)s1,18,11,24,6,7,18,7;19,largest_ring_two_bond_fragmentation
FRAG_34b91d2de8,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[8*]COC/C=C/CN(C)Cc1cc([19*])ccc1OCCN1CCCC1,[7*]c1ccc(-c2ccnc(N[20*])n2)s1,18,12,23,6,7,19,7;20,largest_ring_two_bond_fragmentation
FRAG_ac78be9988,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[7*]c1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([34*])c3)n2)s1,[8*]COC/C=C/CN(C)C[32*],18,9,26,0,7,33,8;32,largest_ring_two_bond_fragmentation
FRAG_792dc7893e,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[1*]Cc1cc(Nc2nccc(-c3ccc([7*])s3)n2)ccc1OCCN1CCCC1,[8*]COC/C=C/CN([34*])C,18,8,27,0,7,34,8;34,largest_ring_two_bond_fragmentation
FRAG_8dd1858cc0,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[13*]c1ccc(COC/C=C/CN(C)Cc2cc(N[17*])ccc2OCCN2CCCC2)s1,[11*]c1ccnc([19*])n1,18,6,29,6,12,18,11;19,largest_ring_two_bond_fragmentation
FRAG_6722acc954,JAK2_fcc705ef41,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,[13*]c1ccc(COC/C=C/CN(C)Cc2cc([19*])ccc2OCCN2CCCC2)s1,[11*]c1ccnc(N[20*])n1,18,7,28,6,12,19,11;20,largest_ring_two_bond_fragmentation
FRAG_bb86d015a5,JAK2_8d7410b68f,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,[2*]/C=C/COCc1ccc(-c2ccnc(Nc3ccc(OCCN4CCCC4)c([4*])c3)n2)o1,[1*]COC[5*],18,3,31,0,1,4,1;5,largest_ring_two_bond_fragmentation
FRAG_80667f0432,JAK2_8d7410b68f,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,[1*]COCc1cc(Nc2nccc([26*])n2)ccc1OCCN1CCCC1,[2*]/C=C/COCc1ccc([24*])o1,18,10,24,5,1,25,2;24,largest_ring_two_bond_fragmentation
FRAG_d4820b0c7d,JAK2_8d7410b68f,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,[1*]COCc1cc(Nc2nccc(-c3ccc([31*])o3)n2)ccc1OCCN1CCCC1,[2*]/C=C/COC[29*],18,5,29,0,1,30,2;29,largest_ring_two_bond_fragmentation
FRAG_39dbea7941,JAK2_8d7410b68f,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,[1*]COCc1cc(Nc2nccc(-c3ccc(C[32*])o3)n2)ccc1OCCN1CCCC1,[2*]/C=C/CO[31*],18,4,30,0,1,31,2;31,largest_ring_two_bond_fragmentation
FRAG_502f83cd05,JAK2_8d7410b68f,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,[1*]COCc1cc(Nc2nccc(-c3ccc(CO[33*])o3)n2)ccc1OCCN1CCCC1,[2*]/C=C/C[32*],18,3,31,0,1,32,2;32,largest_ring_two_bond_fragmentation
