action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1964046,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCCn1ccnc1)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '13.98', 'le': '0.25', 'lle': '3.39', 'sei': '6.04'}",CHEMBL231733,,CHEMBL231733,7.28,0,http://www.openphacts.org/units/Nanomolar,656853,=,1,1,=,,IC50,nM,,53.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,53.0
,,1964047,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCOCC1)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '15.91', 'le': '0.29', 'lle': '4.33', 'sei': '7.45'}",CHEMBL391096,,CHEMBL391096,7.68,0,http://www.openphacts.org/units/Nanomolar,656852,=,1,1,=,,IC50,nM,,21.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,21.0
,,1964048,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCCN1CCOCC1)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '13.67', 'le': '0.25', 'lle': '4.05', 'sei': '6.41'}",CHEMBL233969,,CHEMBL233969,7.38,0,http://www.openphacts.org/units/Nanomolar,656851,=,1,1,=,,IC50,nM,,42.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,42.0
,,1964049,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NS(C)(=O)=O)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '14.80', 'le': '0.28', 'lle': '4.70', 'sei': '5.31'}",CHEMBL394174,,CHEMBL394174,7.26,0,http://www.openphacts.org/units/Nanomolar,656850,=,1,1,=,,IC50,nM,,55.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,55.0
,,1964050,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCN(C)C)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '15.97', 'le': '0.29', 'lle': '4.55', 'sei': '7.30'}",CHEMBL233555,,CHEMBL233555,7.72,0,http://www.openphacts.org/units/Nanomolar,656849,=,1,1,=,,IC50,nM,,19.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,19.0
,,1964051,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,CONC(=O)c1cc2c(N[C@@H](C)c3ccccc3)nc(-n3cnc4ccncc43)nc2n1C,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '18.58', 'le': '0.34', 'lle': '5.05', 'sei': '7.36'}",CHEMBL391492,,CHEMBL391492,8.22,0,http://www.openphacts.org/units/Nanomolar,656848,=,1,1,=,,IC50,nM,,6.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,6.0
,,1964052,[],CHEMBL897052,Inhibition of JAK2 by kinase-Glo luminescent assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C)c1ccccc1,,,CHEMBL1148837,Bioorg Med Chem Lett,2007,"{'bei': '16.06', 'le': '0.29', 'lle': '4.70', 'sei': '8.20'}",CHEMBL233151,,CHEMBL233151,7.96,0,http://www.openphacts.org/units/Nanomolar,656847,=,1,1,=,,IC50,nM,,11.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,11.0
,,2022209,[],CHEMBL886500,Inhibition of Jak2,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3ncnc(NCCN4CCNCC4)c23)cc1,,,CHEMBL1139142,Bioorg Med Chem Lett,2007,,CHEMBL247468,,CHEMBL247468,,0,http://www.openphacts.org/units/Nanomolar,671901,>,1,1,>,,IC50,nM,,8333.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,8.333
,,2022217,[],CHEMBL886500,Inhibition of Jak2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,,,CHEMBL1139142,Bioorg Med Chem Lett,2007,"{'bei': '12.00', 'le': '0.22', 'lle': '-0.54', 'sei': '8.37'}",CHEMBL247866,,CHEMBL247866,5.31,0,http://www.openphacts.org/units/Nanomolar,671906,=,1,1,=,,IC50,nM,,4891.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,4.891
,,2025980,[],CHEMBL887085,Inhibition of Jak2 by radioactive filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1,,,CHEMBL1139197,Bioorg Med Chem Lett,2007,"{'bei': '10.90', 'le': '0.21', 'lle': '0.19', 'sei': '5.18'}",CHEMBL246356,,CHEMBL246356,5.76,0,http://www.openphacts.org/units/Nanomolar,672883,=,1,1,=,,IC50,nM,,1746.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1746.0
,,2080205,[],CHEMBL928476,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,,,CHEMBL1141507,Bioorg Med Chem Lett,2008,,CHEMBL253292,,CHEMBL253292,,0,http://www.openphacts.org/units/Nanomolar,689561,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,10.0
,,2089231,[],CHEMBL945937,Inhibition of human JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,,,CHEMBL1142217,Bioorg Med Chem Lett,2007,"{'bei': '18.48', 'le': '0.34', 'lle': '1.07', 'sei': '9.18'}",CHEMBL412099,,CHEMBL412099,7.00,0,http://www.openphacts.org/units/Nanomolar,693850,=,1,1,=,,IC50,nM,,100.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.1
,,2089235,[],CHEMBL945937,Inhibition of human JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]ccc2c3[nH]c(-c4c(F)cccc4Cl)nc3c3ccc(F)cc3c12,,,CHEMBL1142217,Bioorg Med Chem Lett,2007,"{'bei': '25.41', 'le': '0.49', 'lle': '4.54', 'sei': '15.76'}",CHEMBL272424,,CHEMBL272424,9.70,0,http://www.openphacts.org/units/Nanomolar,693816,=,1,1,=,,IC50,nM,,0.2,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.2
,,2089237,[],CHEMBL945937,Inhibition of human JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,,,CHEMBL1142217,Bioorg Med Chem Lett,2007,"{'bei': '17.43', 'le': '0.33', 'lle': '-0.28', 'sei': '21.08'}",CHEMBL270347,,CHEMBL270347,6.05,0,http://www.openphacts.org/units/Nanomolar,693829,=,1,1,=,,IC50,nM,,900.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.9
,,2120482,[],CHEMBL952061,Inhibition of Jak2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,,,CHEMBL1144680,J Med Chem,2008,,CHEMBL272888,,CHEMBL272888,,0,http://www.openphacts.org/units/Nanomolar,706450,>,1,1,>,,IC50,nM,,1030.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.03
,,2136803,[],CHEMBL937065,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145498,Proc Natl Acad Sci U S A,2007,,CHEMBL406845,,CHEMBL406845,,0,http://www.openphacts.org/units/Nanomolar,705137,>,1,1,>,,IC50,nM,,50000000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,mM,UO_0000065,,50.0
,,2137276,[],CHEMBL937065,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007,"{'bei': '29.09', 'le': '0.53', 'lle': '5.01', 'sei': '14.62'}",CHEMBL21156,,CHEMBL21156,9.00,1,http://www.openphacts.org/units/Nanomolar,705235,=,1,1,=,,IC50,nM,,1.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.0
,,2197970,[],CHEMBL1007370,Inhibition of human JAK2 V617F mutant expressed in COS7 cells,B,O60674,V617F,BAO_0000190,BAO_0000219,cell-based format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1156429,J Biol Chem,2007,"{'bei': '13.72', 'le': '0.25', 'lle': '1.99', 'sei': '7.22'}",CHEMBL553,ERLOTINIB,CHEMBL553,5.40,0,http://www.openphacts.org/units/Nanomolar,764556,=,1,1,=,,IC50,nM,,4000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,4.0
,,2197974,[],CHEMBL1007371,Inhibition of human JAK2 expressed in COS7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1156429,J Biol Chem,2007,,CHEMBL553,ERLOTINIB,CHEMBL553,,0,http://www.openphacts.org/units/Nanomolar,764556,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,20.0
,,2198010,[],CHEMBL1006340,Inhibition of Tel-fused JAK2 kinase-mediated mouse BaF3 cell proliferation,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,,,CHEMBL1156430,Proc Natl Acad Sci U S A,2007,"{'bei': '9.48', 'le': '0.19', 'lle': '0.80', 'sei': '5.66'}",CHEMBL509032,TAE-684,CHEMBL509032,5.82,0,http://www.openphacts.org/units/Nanomolar,764578,=,1,1,=,,IC50,nM,,1505.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.505
,,2232200,[],CHEMBL973643,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157345,Bioorg Med Chem Lett,2008,,CHEMBL462168,,CHEMBL462168,,0,http://www.openphacts.org/units/Nanomolar,723442,=,1,1,=,,IC50,nM,,25000000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,25000.0
,,2251194,[],CHEMBL1009897,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,,,CHEMBL1139387,J Med Chem,2009,"{'bei': '23.39', 'le': '0.44', 'lle': '6.85', 'sei': '8.04'}",CHEMBL495727,AT-9283,CHEMBL495727,8.92,0,http://www.openphacts.org/units/Nanomolar,775889,=,1,1,=,,IC50,nM,,1.2,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.2
,,2263631,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccccc3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '27.70', 'le': '0.49', 'lle': '2.99', 'sei': '10.60'}",CHEMBL500779,,CHEMBL500779,5.80,0,http://www.openphacts.org/units/Nanomolar,750259,=,1,1,=,,IC50,nM,,1600.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.6
,,2263632,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2cc(-c3ccccc3)ccc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '18.34', 'le': '0.33', 'lle': '1.03', 'sei': '7.02'}",CHEMBL446576,,CHEMBL446576,3.84,0,http://www.openphacts.org/units/Nanomolar,750330,=,1,1,=,,IC50,nM,,145300.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,145.3
,,2264637,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3cc[nH]n3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '25.26', 'le': '0.46', 'lle': '3.49', 'sei': '6.03'}",CHEMBL479619,,CHEMBL479619,5.03,0,http://www.openphacts.org/units/Nanomolar,750331,=,1,1,=,,IC50,nM,,9300.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,9.3
,,2264638,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccncc3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '27.16', 'le': '0.49', 'lle': '3.50', 'sei': '8.45'}",CHEMBL479620,,CHEMBL479620,5.71,0,http://www.openphacts.org/units/Nanomolar,750332,=,1,1,=,,IC50,nM,,1950.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.95
,,2264639,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1-c1ccc2[nH]nc(N)c2c1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '19.91', 'le': '0.37', 'lle': '2.12', 'sei': '5.63'}",CHEMBL481584,,CHEMBL481584,4.54,0,http://www.openphacts.org/units/Nanomolar,750333,=,1,1,=,,IC50,nM,,28600.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,28.6
,,2264640,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(C)c(-c2ccc3[nH]nc(N)c3c2)s1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '26.58', 'le': '0.52', 'lle': '3.60', 'sei': '9.61'}",CHEMBL510641,,CHEMBL510641,6.50,0,http://www.openphacts.org/units/Nanomolar,750334,=,1,1,=,,IC50,nM,,320.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.32
,,2264641,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccccc3Cl)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '26.39', 'le': '0.52', 'lle': '2.96', 'sei': '11.76'}",CHEMBL498859,,CHEMBL498859,6.43,0,http://www.openphacts.org/units/Nanomolar,750335,=,1,1,=,,IC50,nM,,370.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.37
,,2264642,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3cccc(Cl)c3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '25.16', 'le': '0.49', 'lle': '2.66', 'sei': '11.21'}",CHEMBL481583,,CHEMBL481583,6.13,0,http://www.openphacts.org/units/Nanomolar,750336,=,1,1,=,,IC50,nM,,740.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.74
,,2264643,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3cccc(Cl)n3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '21.40', 'le': '0.42', 'lle': '2.38', 'sei': '7.75'}",CHEMBL481585,,CHEMBL481585,5.24,0,http://www.openphacts.org/units/Nanomolar,750337,=,1,1,=,,IC50,nM,,5800.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,5.8
,,2264644,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(-c3ccc4[nH]nc(N)c4c3)cc2)CC1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '16.48', 'le': '0.30', 'lle': '2.51', 'sei': '8.28'}",CHEMBL519279,,CHEMBL519279,5.07,0,http://www.openphacts.org/units/Nanomolar,750403,=,1,1,=,,IC50,nM,,8580.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,8.58
,,2264645,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3[nH]nc(N)c3c2)c1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '15.82', 'le': '0.31', 'lle': '2.56', 'sei': '5.40'}",CHEMBL480998,,CHEMBL480998,5.45,0,http://www.openphacts.org/units/Nanomolar,750404,=,1,1,=,,IC50,nM,,3550.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,3.55
,,2264646,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '20.64', 'le': '0.40', 'lle': '4.22', 'sei': '7.05'}",CHEMBL480411,,CHEMBL480411,7.11,0,http://www.openphacts.org/units/Nanomolar,750405,=,1,1,=,,IC50,nM,,78.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.078
,,2264647,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '18.52', 'le': '0.34', 'lle': '2.37', 'sei': '6.81'}",CHEMBL447670,,CHEMBL447670,5.71,0,http://www.openphacts.org/units/Nanomolar,750406,=,1,1,=,,IC50,nM,,1950.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.95
,,2264648,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '16.73', 'le': '0.31', 'lle': '1.68', 'sei': '5.64'}",CHEMBL480412,,CHEMBL480412,5.41,0,http://www.openphacts.org/units/Nanomolar,750407,=,1,1,=,,IC50,nM,,3900.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,3.9
,,2264649,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '18.00', 'le': '0.33', 'lle': '3.52', 'sei': '6.89'}",CHEMBL480606,,CHEMBL480606,5.80,0,http://www.openphacts.org/units/Nanomolar,750408,=,1,1,=,,IC50,nM,,1570.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.57
,,2264650,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccc(CN4CCOCC4)cc3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '19.31', 'le': '0.35', 'lle': '3.31', 'sei': '8.87'}",CHEMBL479830,,CHEMBL479830,5.96,0,http://www.openphacts.org/units/Nanomolar,750472,=,1,1,=,,IC50,nM,,1110.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.11
,,2264651,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '20.25', 'le': '0.40', 'lle': '3.49', 'sei': '6.87'}",CHEMBL481985,,CHEMBL481985,6.10,0,http://www.openphacts.org/units/Nanomolar,750473,=,1,1,=,,IC50,nM,,790.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.79
,,2264652,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '18.08', 'le': '0.35', 'lle': '4.65', 'sei': '6.40'}",CHEMBL520947,,CHEMBL520947,6.48,0,http://www.openphacts.org/units/Nanomolar,750474,=,1,1,=,,IC50,nM,,330.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.33
,,2264653,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc(Cl)c3[nH]nc(N)c3c2)cc1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '15.61', 'le': '0.32', 'lle': '2.37', 'sei': '5.86'}",CHEMBL482187,,CHEMBL482187,5.91,0,http://www.openphacts.org/units/Nanomolar,750475,=,1,1,=,,IC50,nM,,1220.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.22
,,2264654,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2ccc(S(=O)(=O)NC(C)(C)C)cc2)cc2c(N)n[nH]c12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '17.05', 'le': '0.33', 'lle': '2.91', 'sei': '6.06'}",CHEMBL482188,,CHEMBL482188,6.11,0,http://www.openphacts.org/units/Nanomolar,750476,=,1,1,=,,IC50,nM,,770.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.77
,,2264655,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)c(Cl)c1,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '19.55', 'le': '0.40', 'lle': '3.87', 'sei': '7.35'}",CHEMBL482189,,CHEMBL482189,7.41,0,http://www.openphacts.org/units/Nanomolar,750477,=,1,1,=,,IC50,nM,,39.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.039
,,2264656,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2ccc(Br)cc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '20.69', 'le': '0.54', 'lle': '2.48', 'sei': '8.02'}",CHEMBL465091,,CHEMBL465091,4.39,0,http://www.openphacts.org/units/Nanomolar,750543,=,1,1,=,,IC50,nM,,40900.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,40.9
,,2264657,[],CHEMBL1011746,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1n[nH]c2cc(Br)ccc12,,,CHEMBL1139271,Bioorg Med Chem Lett,2009,"{'bei': '18.31', 'le': '0.48', 'lle': '1.97', 'sei': '7.10'}",CHEMBL501406,,CHEMBL501406,3.88,0,http://www.openphacts.org/units/Nanomolar,750544,=,1,1,=,,IC50,nM,,131000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,131.0
