"run_id","stage","started_at","finished_at","status","input_path","output_path","molecules_in","molecules_out","random_seed","notes"
"20260513_214739_v5_3_model_guided_local_parallel_manifest_79e274d7","V5_3_model_guided_local_parallel_manifest","2026-05-13T16:17:39Z","2026-05-13T16:17:39Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\ligands_pdbqt","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\vina_command_manifest.csv","114","114","42","Run commands manually or through a controlled notebook loop"
"20260513_220551_v5_3_model_guided_local_parallel_vina_probe_104b6d29","V5_3_model_guided_local_parallel_vina_probe","2026-05-13T16:35:51Z","2026-05-13T16:35:51Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\vina_command_manifest.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\vina_command_manifest.csv","8","8","42","parallel_workers=8; cpu_per_job=2; failed=0"
"20260513_223940_v5_3_benchmark_c306c702","V5_3_benchmark","2026-05-13T17:09:40Z","2026-05-13T17:09:40Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260513_235507_v5_3_vina_gpu_ligand_sanitize_8b9b8e1b","V5_3_vina_gpu_ligand_sanitize","2026-05-13T18:25:07Z","2026-05-13T18:25:07Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\ligands_pdbqt","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\ligands_pdbqt_vina_gpu_clean","114","114","42","total_replacements=552; max_atoms=49; max_branches=17"
"20260514_102415_v5_3_benchmark_ac4eba49","V5_3_benchmark","2026-05-14T04:54:15Z","2026-05-14T04:54:15Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_102455_v5_3_benchmark_c11257f8","V5_3_benchmark","2026-05-14T04:54:55Z","2026-05-14T04:54:55Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_102535_v5_3_benchmark_70744978","V5_3_benchmark","2026-05-14T04:55:35Z","2026-05-14T04:55:35Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_102809_v5_3_vina_gpu_decision_package_7e254a30","V5_3_vina_gpu_decision_package","2026-05-14T04:58:09Z","2026-05-14T04:58:09Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package","114","10","42","Built Vina-GPU top-candidate decision package"
"20260514_103100_m0_validation_8e5763b7","M0_validation","2026-05-14T05:01:00Z","2026-05-14T05:01:00Z","completed","","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","","","42","54 passed, 0 open/failed"
"20260514_110912_v5_3_benchmark_gap_measurement_e5ba76a8","V5_3_benchmark_gap_measurement","2026-05-14T05:39:12Z","2026-05-14T05:39:12Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_generation_attempt_log.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_linker_novelty.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_benchmark_gap_summary.json","114","114","42","linker_novelty_percent=24.5614; raw_attempt_validity_percent=None"
"20260514_110924_v5_3_benchmark_e02e6b24","V5_3_benchmark","2026-05-14T05:39:24Z","2026-05-14T05:39:24Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_111029_v5_3_benchmark_c575ca39","V5_3_benchmark","2026-05-14T05:40:29Z","2026-05-14T05:40:29Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_111427_v5_3_benchmark_87d7842e","V5_3_benchmark","2026-05-14T05:44:27Z","2026-05-14T05:44:27Z","completed","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md","13777","5","42","MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics."
"20260514_111513_m0_validation_7e1679be","M0_validation","2026-05-14T05:45:13Z","2026-05-14T05:45:13Z","completed","","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","","","42","54 passed, 0 open/failed"
20260514_113459_m0_validation_b1fe171b,M0_validation,2026-05-14T06:04:59Z,2026-05-14T06:04:59Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260514_113459_v5_3_benchmark_78a23553,V5_3_benchmark,2026-05-14T06:04:59Z,2026-05-14T06:04:59Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,13777,5,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260514_113632_m0_validation_7fe3010f,M0_validation,2026-05-14T06:06:32Z,2026-05-14T06:06:32Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260514_115059_v5_4_pocket_electronic_fit_56e74a16,V5_4_pocket_electronic_fit,2026-05-14T06:20:59Z,2026-05-14T06:20:59Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\poses; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pocket_electronic_fit_scores.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates.csv,114,114,42,top=CAND_69ce89568d; median_fit=0.8146
20260514_115312_v5_3_vina_gpu_decision_package_031ed10f,V5_3_vina_gpu_decision_package,2026-05-14T06:23:12Z,2026-05-14T06:23:12Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260514_115550_m0_validation_57b0b4dc,M0_validation,2026-05-14T06:25:50Z,2026-05-14T06:25:50Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260514_115721_m0_validation_a3e5bda3,M0_validation,2026-05-14T06:27:21Z,2026-05-14T06:27:21Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260514_115752_m0_validation_15fd58f7,M0_validation,2026-05-14T06:27:52Z,2026-05-14T06:27:52Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260514_135628_v5_3_benchmark_d306d351,V5_3_benchmark,2026-05-14T08:26:28Z,2026-05-14T08:26:28Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,13777,5,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260514_135634_v5_3_benchmark_gap_measurement_b67e8e84,V5_3_benchmark_gap_measurement,2026-05-14T08:26:34Z,2026-05-14T08:26:34Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_generation_attempt_log.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_linker_novelty.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_benchmark_gap_summary.json,114,114,42,linker_novelty_percent=24.5614; raw_attempt_validity_percent=None
20260514_135925_v5_4_pocket_electronic_fit_4910207b,V5_4_pocket_electronic_fit,2026-05-14T08:29:25Z,2026-05-14T08:29:25Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\poses; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pocket_electronic_fit_scores.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates.csv,114,114,42,top=CAND_69ce89568d; median_fit=0.8146
20260514_135938_v5_3_vina_gpu_decision_package_2bbb82dc,V5_3_vina_gpu_decision_package,2026-05-14T08:29:38Z,2026-05-14T08:29:38Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260514_140305_m0_validation_4cbf1699,M0_validation,2026-05-14T08:33:05Z,2026-05-14T08:33:05Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260515_141343_v5_3_benchmark_7f260716,V5_3_benchmark,2026-05-15T08:43:43Z,2026-05-15T08:43:43Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,13777,5,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260515_141344_v5_3_vina_gpu_decision_package_70c1d423,V5_3_vina_gpu_decision_package,2026-05-15T08:43:44Z,2026-05-15T08:43:44Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260515_153740_v5_3_benchmark_ea2c53a8,V5_3_benchmark,2026-05-15T10:07:40Z,2026-05-15T10:07:40Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_logged.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_diverse.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,13959,7,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260515_153741_v5_3_vina_gpu_decision_package_c8598fd0,V5_3_vina_gpu_decision_package,2026-05-15T10:07:41Z,2026-05-15T10:07:41Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates_with_se3.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260515_153849_v5_3_vina_gpu_decision_package_078d981a,V5_3_vina_gpu_decision_package,2026-05-15T10:08:49Z,2026-05-15T10:08:49Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates_with_se3.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260515_222814_v5_3_benchmark_gap_measurement_67b193df,V5_3_benchmark_gap_measurement,2026-05-15T16:58:14Z,2026-05-15T16:58:14Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\v5_5_pocket_guided_attempt_log.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\v5_5_pocket_guided_linker_novelty.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\v5_5_pocket_guided_benchmark_gap_summary.json,1113,1113,42,linker_novelty_percent=100.0; raw_attempt_validity_percent=1.2751
20260515_222824_v5_3_benchmark_df13a7a3,V5_3_benchmark,2026-05-15T16:58:24Z,2026-05-15T16:58:24Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_logged.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_diverse.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,13959,7,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260515_222824_v5_3_vina_gpu_decision_package_ca0de084,V5_3_vina_gpu_decision_package,2026-05-15T16:58:24Z,2026-05-15T16:58:24Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_3_model_guided_pocket_electronic_ranked_candidates_with_se3.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\scores\pose_sanity_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_gpu_decision_package,114,10,42,Built Vina-GPU top-candidate decision package
20260515_222858_v5_3_benchmark_35f64ea7,V5_3_benchmark,2026-05-15T16:58:58Z,2026-05-15T16:58:58Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_logged.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_diverse.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,15072,8,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
