"artifact_id","stage","path","artifact_type","owner","created_at","status","notes"
"art_ddfd3d4be7","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\requirements_v5_2_hybrid_colab.txt","requirements","Student 1","2026-05-08T16:59:51Z","created","Colab requirements copied into registry"
"art_9d6081f1e5","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\environment_versions.txt","environment_report","Student 1","2026-05-08T17:00:02Z","created",""
"art_e78e7d96c2","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\chembl\jak2_activities_raw.csv","raw_chembl_csv","Student 2","2026-05-08T17:01:27Z","created",""
"art_cc8ee804fc","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\02_curated_data\jak2_curated_ligands.csv","curated_ligand_csv","Student 2","2026-05-08T17:01:27Z","created",""
"art_67ea8aa705","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\pdb\5AEP.pdb","receptor_pdb","Student 5","2026-05-08T17:01:27Z","created",""
"art_2c804f6de4","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_features.csv","ligand_feature_csv","Student 4","2026-05-08T17:01:39Z","created",""
"art_bdeb32d510","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_graphs\se3_graphs.pt","se3_graph_tensor","Student 3","2026-05-08T17:01:39Z","created",""
"art_363e8eb430","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\train_ids.txt","train_split_ids","Student 3","2026-05-08T17:01:39Z","created",""
"art_14bcc1868d","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\val_ids.txt","val_split_ids","Student 3","2026-05-08T17:01:39Z","created",""
"art_5a4f1aac02","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\test_ids.txt","test_split_ids","Student 3","2026-05-08T17:01:39Z","created",""
"art_d0291c2f31","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_latest_checkpoint.pt","se3_checkpoint","Student 3","2026-05-08T17:01:49Z","created",""
"art_dd485af0ff","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_dataloader_test_passed.json","se3_debug_result","Student 3","2026-05-08T17:01:49Z","created",""
"art_ba8e68b544","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-08T17:09:03Z","created",""
"art_039c4360c6","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-08T17:09:03Z","created",""
"art_ffc14c4cab","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-08T17:09:03Z","created",""
"art_e8a664f280","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-08T17:09:03Z","created",""
"art_cff792eb56","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-08T17:09:08Z","created",""
"art_b33f7a6ff4","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-08T17:09:08Z","created",""
"art_3463834a4f","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-08T17:09:08Z","created",""
"art_b5fc4e3a8f","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:09:14Z","created",""
"art_a5d6c6b0cd","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:09:24Z","created",""
"art_0392644bfa","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-08T17:10:17Z","created",""
"art_977216f835","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-08T17:10:17Z","created",""
"art_42c5e88c3e","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-08T17:10:17Z","created",""
"art_5e2186401a","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-08T17:10:17Z","created",""
"art_9624e9e580","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_latest_checkpoint.pt","se3_checkpoint","Student 3","2026-05-08T17:10:20Z","created",""
"art_30a44f2036","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_dataloader_test_passed.json","se3_debug_result","Student 3","2026-05-08T17:10:20Z","created",""
"art_67fa6cc717","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-08T17:10:28Z","created",""
"art_f41fc41b02","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-08T17:10:28Z","created",""
"art_8cb553abbb","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-08T17:10:28Z","created",""
"art_69fe7bc3d7","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:10:34Z","created",""
"art_f9fb204817","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:10:34Z","created",""
"art_b35e51deda","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:10:42Z","created",""
"art_2084a8283d","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\requirements_v5_2_hybrid_colab.txt","requirements","Student 1","2026-05-08T17:10:57Z","created","Colab requirements copied into registry"
"art_c0b0433ecf","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-08T17:10:59Z","created",""
"art_9ce554cde7","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-08T17:10:59Z","created",""
"art_84e8b409fe","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-08T17:10:59Z","created",""
"art_b760814069","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-08T17:10:59Z","created",""
"art_771e906bb2","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\environment_versions.txt","environment_report","Student 1","2026-05-08T17:11:00Z","created",""
"art_832159b006","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-08T17:11:08Z","created",""
"art_dad50e5412","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-08T17:11:08Z","created",""
"art_5a4abd8b51","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-08T17:11:08Z","created",""
"art_59a7889598","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:11:15Z","created",""
"art_ec0f891c12","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:11:25Z","created",""
"art_02197cf1c4","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\requirements_v5_2_hybrid_colab.txt","requirements","Student 1","2026-05-08T17:13:38Z","created","Colab requirements copied into registry"
"art_709a03d409","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\environment_versions.txt","environment_report","Student 1","2026-05-08T17:13:42Z","created",""
"art_9ffce187fc","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-08T17:13:49Z","created",""
"art_fa4a2ea332","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-08T17:13:49Z","created",""
"art_65f05c7060","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-08T17:13:49Z","created",""
"art_64fea16997","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-08T17:13:49Z","created",""
"art_b86e6121b6","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-08T17:13:55Z","created",""
"art_eff4976174","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-08T17:13:55Z","created",""
"art_62b0cd6fdf","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-08T17:13:55Z","created",""
"art_6460271b53","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:14:12Z","created",""
"art_57bec6bfaf","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-08T17:14:23Z","created",""
"art_ce27e5ad8c","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-08T17:14:23Z","created",""
"art_9273ada3f8","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-08T17:14:23Z","created",""
"art_607c7bde7a","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:14:33Z","created",""
"art_ca67f9c31b","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-08T17:15:33Z","created",""
"art_5c8315e48a","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-08T17:15:33Z","created",""
"art_51eb989c64","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-08T17:15:33Z","created",""
"art_85770a6158","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:15:45Z","created",""
"art_e0aae1d19a","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ceabe36c95_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_fc3887b89e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_96be308c0e_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_364d320a46","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_7133c10dcc_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_a7589d6264","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_28bc1b55dc_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_e72b19fec0","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a45d1004c1_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_699e39846e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_6f650267d5_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_f773828c2e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a1d0d3342d_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_ce5f2a3bd4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_d05ea3ceb3_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_f91249c76f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a64dd9ac52_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_b006667ff0","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_578a281bfa_card.md","candidate_card_markdown","Student 1","2026-05-08T17:16:51Z","created",""
"art_daa25f8f25","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T17:16:51Z","created",""
"art_dbd4054c2e","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:16:58Z","created",""
"art_6c0bb9b6a3","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ceabe36c95_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_7ecbb9ff20","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_96be308c0e_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_4d905ddd9f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_7133c10dcc_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_21850e7fe2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_28bc1b55dc_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_429935245f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a45d1004c1_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_c2a1b96e32","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_6f650267d5_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_a48d504422","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a1d0d3342d_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_288c8b53d9","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_d05ea3ceb3_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_0787b36878","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a64dd9ac52_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_15d00497ad","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_578a281bfa_card.md","candidate_card_markdown","Student 1","2026-05-08T17:17:19Z","created",""
"art_8ebff01c54","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T17:17:19Z","created",""
"art_78a248c14b","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\chembl\jak2_activities_raw.csv","raw_chembl_csv","Student 2","2026-05-08T17:18:06Z","created",""
"art_22941c2f6e","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\02_curated_data\jak2_curated_ligands.csv","curated_ligand_csv","Student 2","2026-05-08T17:18:06Z","created",""
"art_6ce3c1e171","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\pdb\5AEP.pdb","receptor_pdb","Student 5","2026-05-08T17:18:06Z","created",""
"art_8be7ce783a","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_features.csv","ligand_feature_csv","Student 4","2026-05-08T17:18:43Z","created",""
"art_b8d3b9b8c5","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_graphs\se3_graphs.pt","se3_graph_tensor","Student 3","2026-05-08T17:18:43Z","created",""
"art_aef19c7a53","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\train_ids.txt","train_split_ids","Student 3","2026-05-08T17:18:43Z","created",""
"art_2a580386a8","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\val_ids.txt","val_split_ids","Student 3","2026-05-08T17:18:43Z","created",""
"art_ab56f1108b","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\test_ids.txt","test_split_ids","Student 3","2026-05-08T17:18:43Z","created",""
"art_11276658f2","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_latest_checkpoint.pt","se3_checkpoint","Student 3","2026-05-08T17:18:53Z","created",""
"art_31a24bd35e","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_dataloader_test_passed.json","se3_debug_result","Student 3","2026-05-08T17:18:53Z","created",""
"art_f0062155c6","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-08T17:19:05Z","created",""
"art_84e486e732","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-08T17:19:05Z","created",""
"art_b769009494","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-08T17:19:05Z","created",""
"art_c4d34a3f26","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-08T17:19:05Z","created",""
"art_ef85c10b4d","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-08T17:19:14Z","created",""
"art_5247120001","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-08T17:19:14Z","created",""
"art_2582ae127a","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-08T17:19:14Z","created",""
"art_3b12a4dd15","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:19:18Z","created",""
"art_b79053f892","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-08T17:21:00Z","created",""
"art_d9486cc6d1","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-08T17:21:00Z","created",""
"art_6efa826fd9","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-08T17:21:00Z","created",""
"art_2b4a4ff4b4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_9d6374c432_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_ba86b56299","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_dbc0a22f20_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_ed2b1c28f2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_5fe9a45d9a_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_2f4bcc650c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_96c247f47b_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_2d665cbbc8","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_4c41f14a0a_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_fe3b6802cd","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_6055dc70cf_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_793193a0fa","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_1977f547d0_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_0911ecaf06","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_51bf4b98ad_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_dacece4366","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_1c58adb41e_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_810f4722b1","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_f9826ed764_card.md","candidate_card_markdown","Student 1","2026-05-08T17:21:09Z","created",""
"art_dc1c5699f6","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T17:21:09Z","created",""
"art_346b523cbd","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:21:09Z","created",""
"art_8ccfeb2f7c","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:22:43Z","created",""
"art_dc9f36f4b1","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:23:52Z","created",""
"art_62853a4a62","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\mk_prepare_receptor.log","receptor_prep_log","Student 5","2026-05-08T17:26:16Z","created",""
"art_05ff334cf4","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-08T17:26:31Z","created",""
"art_e6b25a9f15","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-08T17:26:31Z","created",""
"art_8f42c7992d","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\mk_prepare_receptor.log","receptor_prep_log","Student 5","2026-05-08T17:27:15Z","created",""
"art_40804d4a1c","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt","receptor_pdbqt","Student 5","2026-05-08T17:27:15Z","created",""
"art_7bf0458a67","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-08T17:27:15Z","created",""
"art_b3a24f155a","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-08T17:27:15Z","created",""
"art_63088b464b","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-08T17:30:34Z","created",""
