fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_8bc3db4574,PREMAC_d1d23fe425,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-n3cnc(C)c3)nc2c1,[26*]CCCC/C=C\[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-n3cnc(C)c3)nc3cc(OC)ccc23)CN1C([27*])=O)C(=O)O,[25*]C[C@@H]([36*])NC(=O)OC(C)(C)C,15,10,41,0,25,35,25;36,largest_ring_two_bond_fragmentation
FRAG_771e3ab67c,PREMAC_d1d23fe425,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-n3cnc(C)c3)nc2c1,[26*]CCCC/C=C\[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-n3cnc(C)c3)nc3cc(OC)ccc23)CN1[36*])C(=O)O,[25*]C[C@H](NC(=O)OC(C)(C)C)C([38*])=O,15,12,39,0,25,37,25;38,largest_ring_two_bond_fragmentation
FRAG_14b9a79c42,PREMAC_d1d23fe425,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-n3cnc(C)c3)nc2c1,[27*]CCCCC/C=C\[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-n3cnc(C)c3)nc3cc(OC)ccc23)CN1[36*])C(=O)O,[26*][C@H](NC(=O)OC(C)(C)C)C([38*])=O,15,11,40,0,26,37,26;38,largest_ring_two_bond_fragmentation
FRAG_e9919207fe,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[7*][C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]([8*])Cc1c[nH]c2ccccc12,[6*]NC([10*])=O,19,3,59,0,6,9,6;10,largest_ring_two_bond_fragmentation
FRAG_a3b6274763,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC[57*])NC(=O)[C@@H](N)Cc1ccccc1,[7*][C@@H](CCN=C(N)N)C(=O)NCC[56*],19,12,50,0,6,56,7;56,largest_ring_two_bond_fragmentation
FRAG_acdaee5dee,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[58*])NC(=O)[C@@H](N)Cc1ccccc1,[7*][C@@H](CCN=C(N)N)C(=O)NC[57*],19,11,51,0,6,57,7;57,largest_ring_two_bond_fragmentation
FRAG_e85ff1759e,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCC[59*])NC(=O)[C@@H](N)Cc1ccccc1,[7*][C@@H](CCN=C(N)N)C(=O)N[58*],19,10,52,0,6,58,7;58,largest_ring_two_bond_fragmentation
FRAG_3de2e8e99a,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN[60*])NC(=O)[C@@H](N)Cc1ccccc1,[7*][C@@H](CCN=C(N)N)C([59*])=O,19,9,53,0,6,59,7;59,largest_ring_two_bond_fragmentation
FRAG_32276309ba,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[7*]C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[58*])NC(=O)[C@@H](N)Cc1ccccc1,[8*]N[C@@H](CCN=C(N)N)C(=O)NC[57*],19,12,50,0,7,57,8;57,largest_ring_two_bond_fragmentation
FRAG_965194b224,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[7*]C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCC[59*])NC(=O)[C@@H](N)Cc1ccccc1,[8*]N[C@@H](CCN=C(N)N)C(=O)N[58*],19,11,51,0,7,58,8;58,largest_ring_two_bond_fragmentation
FRAG_41dfb02bc8,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[7*]C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN[60*])NC(=O)[C@@H](N)Cc1ccccc1,[8*]N[C@@H](CCN=C(N)N)C([59*])=O,19,10,52,0,7,59,8;59,largest_ring_two_bond_fragmentation
FRAG_05165bed9e,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([7*])=O,[8*]N[C@H]([60*])CCN=C(N)N,19,8,54,0,7,61,8;60,largest_ring_two_bond_fragmentation
FRAG_ecba1c8a65,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[10*]C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C([21*])=O,[8*][C@H](Cc1c[nH]c2ccccc12)N[22*],19,12,50,6,9,21,8;22,largest_ring_two_bond_fragmentation
FRAG_29578ca65c,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[8*][C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN[60*])NC(=O)[C@@H](N)Cc1ccccc1,[10*]C(=O)N[C@@H](CCN=C(N)N)C([59*])=O,19,12,50,0,9,59,10;59,largest_ring_two_bond_fragmentation
FRAG_e15c05d193,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[6*]C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]([8*])Cc1c[nH]c2ccccc12,[10*]C(=O)N[C@H]([60*])CCN=C(N)N,19,10,52,0,9,61,10;60,largest_ring_two_bond_fragmentation
FRAG_ce304e852c,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[21*][C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([22*])CC1CCCCC1,[10*]NC([24*])=O,19,3,59,0,20,23,10;24,largest_ring_two_bond_fragmentation
FRAG_da69f89023,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[21*][C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[24*],[10*]NC(=O)[C@H]([32*])CC1CCCCC1,19,11,51,6,20,31,10;32,largest_ring_two_bond_fragmentation
FRAG_2e65279b67,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[21*][C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C([32*])=O,[10*]NC(=O)[C@@H](CC1CCCCC1)N[33*],19,12,50,6,20,32,10;33,largest_ring_two_bond_fragmentation
FRAG_52856be1ff,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[22*]N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[24*],[21*]C(=O)[C@H]([32*])CC1CCCCC1,19,10,52,6,21,31,21;32,largest_ring_two_bond_fragmentation
FRAG_70fd9aeb5d,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[22*]N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C([32*])=O,[21*]C(=O)[C@@H](CC1CCCCC1)N[33*],19,11,51,6,21,32,21;33,largest_ring_two_bond_fragmentation
FRAG_49ef7a1b2f,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[24*]C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C([32*])=O,[22*][C@@H](CC1CCCCC1)N[33*],19,9,53,6,23,32,22;33,largest_ring_two_bond_fragmentation
FRAG_bfee8bd7b2,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[24*]C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1[33*],[22*][C@@H](CC1CCCCC1)NC([35*])=O,19,11,51,6,23,34,22;35,largest_ring_two_bond_fragmentation
FRAG_628291ea8e,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[32*][C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1[33*],[24*]NC([35*])=O,19,3,59,0,31,34,24;35,largest_ring_two_bond_fragmentation
FRAG_0f1ee090bb,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[32*][C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C([39*])=O,[24*]NC(=O)[C@@H]1CCCN1[40*],19,8,54,5,31,39,24;40,largest_ring_two_bond_fragmentation
FRAG_6a58f450d2,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[32*][C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@@H]([40*])NC(=O)[C@@H](N)Cc1ccccc1,[24*]NC(=O)[C@@H]1CCCN1C([42*])=O,19,10,52,5,31,41,24;42,largest_ring_two_bond_fragmentation
FRAG_c0d4457245,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[33*]N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C([39*])=O,[32*]C(=O)[C@@H]1CCCN1[40*],19,7,55,5,32,39,32;40,largest_ring_two_bond_fragmentation
FRAG_1f9d83eebb,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[33*]N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@@H]([40*])NC(=O)[C@@H](N)Cc1ccccc1,[32*]C(=O)[C@@H]1CCCN1C([42*])=O,19,9,53,5,32,41,32;42,largest_ring_two_bond_fragmentation
FRAG_d0b3a0ff8c,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[35*]C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C([39*])=O,[33*][C@@H]1CCCN1[40*],19,5,57,5,34,39,33;40,largest_ring_two_bond_fragmentation
FRAG_4b79f5e9f0,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[35*]C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NCCCC[C@@H]([40*])NC(=O)[C@@H](N)Cc1ccccc1,[33*][C@@H]1CCCN1C([42*])=O,19,7,55,5,34,41,33;42,largest_ring_two_bond_fragmentation
FRAG_4f960c7e04,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[55*][C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)NC[57*],[42*]CCC[58*],19,3,59,0,54,57,42;58,largest_ring_two_bond_fragmentation
FRAG_f6ee14c8ea,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[55*][C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)N[58*],[42*]CCCC[59*],19,4,58,0,54,58,42;59,largest_ring_two_bond_fragmentation
FRAG_e371f4d5fd,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[55*][C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C([59*])=O,[42*]CCCCN[60*],19,5,57,0,54,59,42;60,largest_ring_two_bond_fragmentation
FRAG_dbe558d6d9,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[55*][C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([60*])CCN=C(N)N,[6*]C(=O)NCCCC[42*],19,7,55,0,54,61,6;42,largest_ring_two_bond_fragmentation
FRAG_8e26305af0,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[56*]C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C(=O)N[58*],[55*]CCC[59*],19,3,59,0,55,58,55;59,largest_ring_two_bond_fragmentation
FRAG_5d2fb13505,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[56*]C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C([59*])=O,[55*]CCCN[60*],19,4,58,0,55,59,55;60,largest_ring_two_bond_fragmentation
FRAG_5c45d206fa,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[56*]C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([60*])CCN=C(N)N,[6*]C(=O)NCCC[55*],19,6,56,0,55,61,6;55,largest_ring_two_bond_fragmentation
FRAG_6ccbf07641,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[57*]CC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCN=C(N)N)C([59*])=O,[56*]CCN[60*],19,3,59,0,56,59,56;60,largest_ring_two_bond_fragmentation
FRAG_88ad7be8b3,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[57*]CC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([60*])CCN=C(N)N,[6*]C(=O)NCC[56*],19,5,57,0,56,61,6;56,largest_ring_two_bond_fragmentation
FRAG_3d1182a500,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[58*]CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([60*])CCN=C(N)N,[6*]C(=O)NC[57*],19,4,58,0,57,61,6;57,largest_ring_two_bond_fragmentation
FRAG_fe05323659,PREMAC_df2a3b27d4,NC(N)=NCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCCCNC1=O,[59*]CCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([60*])CCN=C(N)N,[6*]C(=O)N[58*],19,3,59,0,58,61,6;58,largest_ring_two_bond_fragmentation
FRAG_37697722b8,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[12*][C@@H]1CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCCC(C)CCC(O)C[15*],[11*]c1ccc([21*])cc1C(=O)O,14,9,24,6,11,20,11;21,largest_ring_two_bond_fragmentation
FRAG_7646a00c3e,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[12*][C@@H]1CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCCC(C)CCC([21*])O,[11*]c1ccc(C[22*])cc1C(=O)O,14,10,23,6,11,21,11;22,largest_ring_two_bond_fragmentation
FRAG_77534c647f,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[12*][C@@H]1CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCCC(C)CC[22*],[11*]c1ccc(CC([24*])O)cc1C(=O)O,14,12,21,6,11,23,11;24,largest_ring_two_bond_fragmentation
