mol_id,source,source_id,canonical_smiles,inchikey,activity_type,activity_value_nM,p_activity,target,assay_id,confidence_score,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,split,notes
PREMAC_626847e709,ChEMBL_macrocycle_scan,CHEMBL32849,C=C1/C=C(\C)[C@H](CC)OC(=O)[C@H](C)C(=O)[C@@](O)(CO)C/C(SC)=C/[C@@H](C)C1,LRQSUMUIBKNZKW-MEAVKYDDSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_76bb997445,ChEMBL_macrocycle_scan,CHEMBL429046,CC(=O)C(=O)N[C@@H]1C(=O)N2NCCC[C@@H]2C(=O)N(O)[C@@H](C)C(=O)NCC(=O)N2NCCC[C@H]2C(=O)N(O)[C@H](C)C(=O)O[C@H]1C(C)C,LRHVIXOCGYVNOW-AILWYZJWSA-N,,,,broad_macrocycle_pretrain,,,19,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_9ba44b4859,ChEMBL_macrocycle_scan,CHEMBL300049,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@H]1C,IWTSXJNGTTXMFK-KTQUSEMZSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_train,pretraining_macrocycle; max_phase=2.0
PREMAC_568635353d,ChEMBL_macrocycle_scan,CHEMBL18397,c1cc(CN2CCCNCCNCCCNCC2)ncc1CN1CCCNCCNCCCNCC1,ZVNOVAQVIOZWTR-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_0061bdfc16,ChEMBL_macrocycle_scan,CHEMBL51124,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OCC#CCc2ccc(-c3cnccn3)cc2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,SNOOXKXUXXOBMH-NUWZDZSJSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_77445e37fd,ChEMBL_macrocycle_scan,CHEMBL431340,CCN1CC(CNc2ccc3c(c2)C(=O)NCCC(=O)N[C@@H](CCN)C(=O)N[C@H](Cc2ccc(O)cc2)CO3)C(=O)c2ccc(C)nc21,NUNSPBDMVNESKJ-JLTLOGAASA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_3154fa28bb,ChEMBL_macrocycle_scan,CHEMBL441387,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O,OXDZADMCOWPSOC-QHNVOMRFSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_6d99369074,ChEMBL_macrocycle_scan,CHEMBL296947,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C,IPWCPKKGJOQJAU-UIJXAYEMSA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_cea809b0d5,ChEMBL_macrocycle_scan,CHEMBL437661,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)[C@H](NC(=O)OC(C)(C)C)CCC(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(N)=O,QYGITTKALAXEFT-XDPRFSKJSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_5db9f1071a,ChEMBL_macrocycle_scan,CHEMBL278801,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)NC[C@H](C)[C@@H](O)[C@]1(C)O,RECSSHHDKCPKFK-IJRXGBMOSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_adac3e62bb,ChEMBL_macrocycle_scan,CHEMBL16742,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CNC1=O,MPNANYRMDHBWSO-ULQDDVLXSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_b43e2f0073,ChEMBL_macrocycle_scan,CHEMBL58617,N=C(N)NCCC[C@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC1=O,LGJAFDOWLBEYOQ-NDOCVWRHSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_094e39f4ce,ChEMBL_macrocycle_scan,CHEMBL436712,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCCCCC#C[C@]3(O)CC[C@@]4(C)C5CCC6=CC(=O)CC[C@]6(C)[C@@]5(C)CC[C@@]43C)=C(C[C@H](C)C[C@H](OC)[C@@H](O)[C@H](C)/C=C(\C)C[C@@H]1OC(N)=O)C2=O,GPLVCCPBNQYCJM-QONWHILRSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_3f4b03450d,ChEMBL_macrocycle_scan,CHEMBL268306,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O,CYOLRNSRVHAZDY-XYFYQEOVSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_929c9d8957,ChEMBL_macrocycle_scan,CHEMBL268085,CCC(C)[C@H]1O[C@]2(CC(O)[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,PLWIYFTWTBRGSA-UJIOELJRSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_bbb8a6dab2,ChEMBL_macrocycle_scan,CHEMBL310586,N#Cc1ccc2cc1Oc1cccc(c1)-c1ccccc1N1CCC(NCc3cncn3C2)C1=O,BDXLTTUQHGMFEE-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_ce4afdd57a,ChEMBL_macrocycle_scan,CHEMBL65617,CC(C)[C@@H]1NC(=O)c2cccc(c2)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)N(C)C1=O,TZZMWRLTTWMKCL-WFXMLNOXSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_400aea963b,ChEMBL_macrocycle_scan,CHEMBL428807,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCN=[N+]=[N-])C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,NIYZEQPXBHBITH-VMXQISHHSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_68ef15d779,ChEMBL_macrocycle_scan,CHEMBL264540,CCOc1ccc(C[C@H]2NC(=O)CC3(CCCCC3)SSC[C@H](C(=O)N3CCC[C@@H]3C(=O)NCCCCCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,BCCJSYKFXXWBSR-TVMZQVGDSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_956f60ec51,ChEMBL_macrocycle_scan,CHEMBL273473,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCC2)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C,ZUZZBQTWBULUJW-HFIDRKHSSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_4b15a2b09b,ChEMBL_macrocycle_scan,CHEMBL282706,CSC1=NC2/C(=C(/O)OCCCCCSc3ccccc32)C(C)=N1,PIRYLGGXEKYRTL-ICFOKQHNSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_92364e01a4,ChEMBL_macrocycle_scan,CHEMBL64949,NC(=O)[C@@H]1CC(=O)NCCC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,HNDAPGXWFDLKOJ-CMOCDZPBSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_9223c3a3ac,ChEMBL_macrocycle_scan,CHEMBL43030,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-n3cccn3)nc2c1,ONNCFDXTFKFFEM-OGQFAUFVSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_8a41e72735,ChEMBL_macrocycle_scan,CHEMBL289476,CC1(C)SSC(C)(C)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H]1C(=O)O,MCMMCRYPQBNCPH-XWVZOOPGSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_3201b99b34,ChEMBL_macrocycle_scan,CHEMBL312684,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OCC#Cc2cnc3cccnc3c2)C[C@@H](C)/C(=N\OC)[C@H](C)[C@H]2NC(=O)O[C@@]21C,NNNFPVMXPRCIMS-OTSSUHEOSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_7135a08a22,ChEMBL_macrocycle_scan,CHEMBL30804,CC(C)C[C@H](CP(=O)(O)CSc1ccc2ccccc2n1)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O,UDNLRUDZHBXCON-OFSOJUDTSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_e538c7cd34,ChEMBL_macrocycle_scan,CHEMBL47989,C/C1=C/CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2C(=O)O)CC(=O)CC1,CHSUASFCRFONQW-YEGBQVPISA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_cff863311b,ChEMBL_macrocycle_scan,CHEMBL414367,CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2cccc3ccccc23)CSSC[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,MTZCFOPUEIXJQS-QVWHZHPDSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_1b04d789a2,ChEMBL_macrocycle_scan,CHEMBL268352,CC(=O)NCSC[C@H](NC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(N)=O,UPIKWBNPYAXVOE-BTDHYQSWSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_e094b6eb00,ChEMBL_macrocycle_scan,CHEMBL289955,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)CC(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC,RMFHRRZPSVILFQ-VJSOZDCOSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_d5d5715b48,ChEMBL_macrocycle_scan,CHEMBL311237,CC(=O)O[C@@H]1[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(OC(C)=O)C[C@@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2/C=C(\C)[C@@H]1O,JUTSMXHGEKYOLZ-OKXWIIARSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_125d860084,ChEMBL_macrocycle_scan,CHEMBL79487,C=C1[C@H](OC(C)=O)C[C@@H](OC(C)=O)C(C)(C)/C=C/[C@@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(C)=O)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O,OPQAEQYPBHCNDV-SIOVGDGMSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_047c7fb9d4,ChEMBL_macrocycle_scan,CHEMBL310646,O=C1CCc2ccc(O)c(c2)Oc2ccc(cc2)CCNC(=O)CN1,CAMUMOWXAPLSTI-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_83632261bd,ChEMBL_macrocycle_scan,CHEMBL43337,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,CLVVUTFANIQNLR-ADMIUPCUSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_3642e3658f,ChEMBL_macrocycle_scan,CHEMBL265654,CC(C)[C@H]1NC[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CSSC[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,PQJRTSFKZIKGNW-HOFSUXONSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_1377ea5bf6,ChEMBL_macrocycle_scan,CHEMBL216814,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ccc(-c3ccccc3)cc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,GQHKGCXWBCZWFP-ACPDJZKDSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_e24b02663f,ChEMBL_macrocycle_scan,CHEMBL62970,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,JQQPAMCEEOBVRO-DWIZJWFLSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_925c9ffc8e,ChEMBL_macrocycle_scan,CHEMBL277955,c1cc(CN2CCCNCCNCCCNCC2)cc(CN2CCCNCCNCCCNCC2)n1,MBOGXJRSJWHMRU-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_42f630db6d,ChEMBL_macrocycle_scan,CHEMBL411400,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC1(C)C)C(N)=O,HJGHPWYMORIUAG-FFQQBTGJSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_75dd3ca297,ChEMBL_macrocycle_scan,CHEMBL42253,CCn1cc(C(=O)Nc2ccc3c(c2)C(=O)NCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](Cc2ccc(O)cc2)CO3)c(=O)c2ccc(C)nc21,QZZRKRHYYIHMTE-FIPFOOKPSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_02a878c224,ChEMBL_macrocycle_scan,CHEMBL47104,CC1COc2c(N3CCN(C)CC3)c(F)cc3c2N1CC(C(=O)NCCCCCC(=O)Nc1ccc2c(c1)C(=O)NCCC(=O)N[C@@H](CCN)C(=O)N[C@H](Cc1ccc(O)cc1)CO2)C3=O,MKQKMMCXYGPQBQ-KCTBKPDZSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_345298f9bc,ChEMBL_macrocycle_scan,CHEMBL298167,CNC(=O)[C@@H]1CCC(=O)OCCNC(=O)CC[C@H](C(=O)O)N[C@@H](CCc2ccccc2)C(=O)N1,PMVTXYIJWIAFKQ-OKZBNKHCSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_1e6f872cbd,ChEMBL_macrocycle_scan,CHEMBL310083,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(C(=O)c4ccc5ccccc5n4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,DAPJVZWSMQHUIR-OSPYXSAVSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_0ae48b4417,ChEMBL_macrocycle_scan,CHEMBL34272,Oc1ccc(O)c(-c2c3nc(c(-c4cc(O)ccc4O)c4ccc([nH]4)c(-c4cc(O)ccc4O)c4ccc([nH]4)c(-c4cc(O)ccc4O)c4nc2C=C4)C=C3)c1,UJBLKBHSMGBUOB-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_3c211cd9b4,ChEMBL_macrocycle_scan,CHEMBL432702,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ccc(C=O)cc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,VCXHRTXYBKWMPL-RDPGEPDGSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_da6556f6a6,ChEMBL_macrocycle_scan,CHEMBL285753,COC(=O)[C@@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1,DPVFGCGWVDNSQT-OLZOCXBDSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_848b9f792c,ChEMBL_macrocycle_scan,CHEMBL44849,CC[C@H]1OC(=O)/C(C)=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(NCCCc3ccc(O)cc3)C(=O)O[C@]12C,HYYQBKFLAZISJG-ZBEQBWKJSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_6c3a07d88a,ChEMBL_macrocycle_scan,CHEMBL407738,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ccc(CN3CCCCCC3)cc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,ZZGGXSDOXMJJCM-OFHKRVATSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_89ad616847,ChEMBL_macrocycle_scan,CHEMBL35924,CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](O)CC(=O)O1,OKLJLJXFMBXPDZ-VUMQFKOGSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_82a6b7bc56,ChEMBL_macrocycle_scan,CHEMBL275434,c1ccc(-c2cc(CN3CCCNCCNCCCNCC3)cc(CN3CCCNCCNCCCNCC3)c2)cc1,PEVXYXHSRSSKFF-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_7f3750ba1f,ChEMBL_macrocycle_scan,CHEMBL39217,CCCCCCCN1C(=O)c2c3nc(cc4nc(cc5[nH]c(cc6[nH]c2c(c6C)C1=O)c(CC)c5C)C(C(C)OCCCCCC)=C4C)[C@@H](C)[C@@H]3CCC(=O)OC,GHQPOVSERSTPNJ-AXGQMMPJSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_1b1b8d7beb,ChEMBL_macrocycle_scan,CHEMBL44676,CC(=O)O[C@@]1(C)CCC(C)CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2C)C1,SLMGRJCOWNFZIT-ZHDVCHJNSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_1fdeff3462,ChEMBL_macrocycle_scan,CHEMBL59080,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@]3(CO3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O,MZLSJTXEHSQWSU-BVJRFPLSSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_a31bd07de5,ChEMBL_macrocycle_scan,CHEMBL295384,O=C1CNC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)CN1,YIZOYSMEGDDBOU-RTBURBONSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_f3a7ec64c8,ChEMBL_macrocycle_scan,CHEMBL13538,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H](C(O)C#Cc3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)CCNC2=O)cc1,IMVONPXSHIWMSF-MWWBPNNQSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_a6f2468f3d,ChEMBL_macrocycle_scan,CHEMBL304243,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCCOCc2ccccc2)C(=O)N1,CIQJGNDHWOIZCK-ZNZIZOMTSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_bf10e5abd8,ChEMBL_macrocycle_scan,CHEMBL216946,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](N(C)C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(=O)OCC2c3ccccc3-c3ccccc32)[C@](C)(O)C[C@@H](C)N(C)C[C@H](C)[C@@H](O)[C@]1(C)O,WGVFKTMHXZZYQA-ZKGDGCJJSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_49a28a204e,ChEMBL_macrocycle_scan,CHEMBL60396,O=C(NC(Cc1ccccc1)C(O)CN1CCCCCCCCC/C=C/CC(c2ccccc2)OC1=O)O[C@H]1CO[C@H]2OCC[C@H]21,LHHBASZCOMLUPW-GFKLCUBQSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
PREMAC_071581abe9,ChEMBL_macrocycle_scan,CHEMBL412466,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N(C)[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(N)=O,HMXVKJKGTQRUOL-JDBXKHNRSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_train,pretraining_macrocycle; max_phase=None
