ligand_id,input_path,output_path,num_atoms,num_branches,num_replacements,replacements,status
CAND_cd2bcebeef,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cd2bcebeef.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cd2bcebeef.pdbqt,36,12,4,CG->C:2;G0->C:2,cleaned
CAND_cd7232c3e5,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cd7232c3e5.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cd7232c3e5.pdbqt,43,2,0,,cleaned
CAND_cd943a8bc3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cd943a8bc3.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cd943a8bc3.pdbqt,44,3,0,,cleaned
CAND_cdaa041666,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cdaa041666.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cdaa041666.pdbqt,42,12,4,CG->C:2;G0->C:2,cleaned
CAND_ce08eddc26,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ce08eddc26.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ce08eddc26.pdbqt,37,11,4,CG->C:2;G0->C:2,cleaned
CAND_ce1c094078,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ce1c094078.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ce1c094078.pdbqt,37,4,0,,cleaned
CAND_ce7c4e443e,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ce7c4e443e.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ce7c4e443e.pdbqt,46,13,4,CG->C:2;G0->C:2,cleaned
CAND_ce8d15fc15,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ce8d15fc15.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ce8d15fc15.pdbqt,38,12,4,CG->C:2;G0->C:2,cleaned
CAND_ce94b0c29e,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ce94b0c29e.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ce94b0c29e.pdbqt,44,12,4,CG->C:2;G0->C:2,cleaned
CAND_cea375f6df,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cea375f6df.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cea375f6df.pdbqt,43,13,4,CG->C:2;G0->C:2,cleaned
CAND_ceb1671b18,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ceb1671b18.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ceb1671b18.pdbqt,43,12,4,CG->C:2;G0->C:2,cleaned
CAND_ceef604fb9,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_ceef604fb9.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_ceef604fb9.pdbqt,35,12,4,CG->C:2;G0->C:2,cleaned
CAND_cf287a9c63,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cf287a9c63.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cf287a9c63.pdbqt,37,11,4,CG->C:2;G0->C:2,cleaned
CAND_cf527b3335,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cf527b3335.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cf527b3335.pdbqt,40,10,4,CG->C:2;G0->C:2,cleaned
CAND_cf7d3d5ac2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cf7d3d5ac2.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cf7d3d5ac2.pdbqt,37,7,4,CG->C:2;G0->C:2,cleaned
CAND_cfa8e3a3fb,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_cfa8e3a3fb.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_cfa8e3a3fb.pdbqt,35,9,4,CG->C:2;G0->C:2,cleaned
CAND_d06f18a0d7,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d06f18a0d7.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d06f18a0d7.pdbqt,35,9,4,CG->C:2;G0->C:2,cleaned
CAND_d088655aa3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d088655aa3.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d088655aa3.pdbqt,43,7,0,,cleaned
CAND_d131159e2f,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d131159e2f.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d131159e2f.pdbqt,40,11,4,CG->C:2;G0->C:2,cleaned
CAND_d1a741f083,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d1a741f083.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d1a741f083.pdbqt,32,0,0,,cleaned
CAND_d1aef04481,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d1aef04481.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d1aef04481.pdbqt,39,12,4,CG->C:2;G0->C:2,cleaned
CAND_d1c7207437,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d1c7207437.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d1c7207437.pdbqt,47,14,4,CG->C:2;G0->C:2,cleaned
CAND_d225895d4e,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d225895d4e.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d225895d4e.pdbqt,40,10,4,CG->C:2;G0->C:2,cleaned
CAND_d2368caa84,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d2368caa84.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d2368caa84.pdbqt,48,15,4,CG->C:2;G0->C:2,cleaned
CAND_d262069701,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d262069701.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d262069701.pdbqt,49,14,4,CG->C:2;G0->C:2,cleaned
CAND_d274cda64e,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d274cda64e.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d274cda64e.pdbqt,43,14,4,CG->C:2;G0->C:2,cleaned
CAND_d294af19d0,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d294af19d0.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d294af19d0.pdbqt,42,13,4,CG->C:2;G0->C:2,cleaned
CAND_d2d33754ea,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d2d33754ea.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d2d33754ea.pdbqt,41,13,4,CG->C:2;G0->C:2,cleaned
CAND_d2e24d13a3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d2e24d13a3.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d2e24d13a3.pdbqt,37,10,4,CG->C:2;G0->C:2,cleaned
CAND_d336458ec5,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d336458ec5.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d336458ec5.pdbqt,45,18,8,CG->C:4;G0->C:2;G1->C:2,cleaned
CAND_d355d1aad8,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d355d1aad8.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d355d1aad8.pdbqt,38,11,4,CG->C:2;G0->C:2,cleaned
CAND_d36c365154,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d36c365154.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d36c365154.pdbqt,43,7,0,,cleaned
CAND_d42da17ca0,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d42da17ca0.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d42da17ca0.pdbqt,40,15,8,CG->C:4;G0->C:2;G1->C:2,cleaned
CAND_d43c0dcf39,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d43c0dcf39.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d43c0dcf39.pdbqt,42,15,4,CG->C:2;G0->C:2,cleaned
CAND_d46f9faca0,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d46f9faca0.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d46f9faca0.pdbqt,47,21,8,CG->C:4;G0->C:2;G1->C:2,cleaned
CAND_d47086646b,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d47086646b.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d47086646b.pdbqt,35,11,4,CG->C:2;G0->C:2,cleaned
CAND_d4bb45d26b,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d4bb45d26b.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d4bb45d26b.pdbqt,48,13,4,CG->C:2;G0->C:2,cleaned
CAND_d50b6f5bca,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d50b6f5bca.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d50b6f5bca.pdbqt,35,1,0,,cleaned
CAND_d54a29a137,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d54a29a137.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d54a29a137.pdbqt,41,13,4,CG->C:2;G0->C:2,cleaned
CAND_d5f31bb51e,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d5f31bb51e.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d5f31bb51e.pdbqt,41,13,4,CG->C:2;G0->C:2,cleaned
CAND_d5fceecf54,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d5fceecf54.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d5fceecf54.pdbqt,39,9,4,CG->C:2;G0->C:2,cleaned
CAND_d609b40c0f,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d609b40c0f.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d609b40c0f.pdbqt,40,10,4,CG->C:2;G0->C:2,cleaned
CAND_d64ca99774,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d64ca99774.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d64ca99774.pdbqt,43,4,0,,cleaned
CAND_d6653c2749,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d6653c2749.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d6653c2749.pdbqt,36,1,0,,cleaned
CAND_d67a9ef0b7,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d67a9ef0b7.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d67a9ef0b7.pdbqt,42,11,4,CG->C:2;G0->C:2,cleaned
CAND_d6bad9c33f,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d6bad9c33f.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d6bad9c33f.pdbqt,43,12,4,CG->C:2;G0->C:2,cleaned
CAND_d6c644cbc6,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d6c644cbc6.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d6c644cbc6.pdbqt,49,14,4,CG->C:2;G0->C:2,cleaned
CAND_d6eed45508,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d6eed45508.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d6eed45508.pdbqt,42,12,4,CG->C:2;G0->C:2,cleaned
CAND_d766cd7f09,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d766cd7f09.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d766cd7f09.pdbqt,37,9,4,CG->C:2;G0->C:2,cleaned
CAND_d76a079d0b,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d76a079d0b.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d76a079d0b.pdbqt,37,3,0,,cleaned
CAND_d7c784f2dd,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d7c784f2dd.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d7c784f2dd.pdbqt,35,1,0,,cleaned
CAND_d87a16f949,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d87a16f949.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d87a16f949.pdbqt,42,5,0,,cleaned
CAND_d8cc3c982c,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d8cc3c982c.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d8cc3c982c.pdbqt,42,10,4,CG->C:2;G0->C:2,cleaned
CAND_d8cf91d102,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d8cf91d102.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d8cf91d102.pdbqt,40,11,4,CG->C:2;G0->C:2,cleaned
CAND_d8fe5f093b,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d8fe5f093b.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d8fe5f093b.pdbqt,41,10,4,CG->C:2;G0->C:2,cleaned
CAND_d9137abde2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d9137abde2.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d9137abde2.pdbqt,40,12,4,CG->C:2;G0->C:2,cleaned
CAND_d93f8441dd,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d93f8441dd.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d93f8441dd.pdbqt,38,15,4,CG->C:2;G0->C:2,cleaned
CAND_d9a01c3bc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d9a01c3bc1.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d9a01c3bc1.pdbqt,46,10,4,CG->C:2;G0->C:2,cleaned
CAND_d9c3b1fa9a,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_d9c3b1fa9a.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_d9c3b1fa9a.pdbqt,44,20,8,CG->C:4;G0->C:2;G1->C:2,cleaned
CAND_da16c70739,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_da16c70739.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_da16c70739.pdbqt,39,13,4,CG->C:2;G0->C:2,cleaned
CAND_daa00fab24,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_daa00fab24.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_daa00fab24.pdbqt,39,14,8,CG->C:4;G0->C:2;G1->C:2,cleaned
CAND_daa2d8d0ac,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_daa2d8d0ac.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_daa2d8d0ac.pdbqt,34,3,0,,cleaned
CAND_daa9ac9995,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_daa9ac9995.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_daa9ac9995.pdbqt,26,2,0,,cleaned
CAND_daabc7b3cd,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_daabc7b3cd.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_daabc7b3cd.pdbqt,43,13,4,CG->C:2;G0->C:2,cleaned
CAND_daeec764e0,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_daeec764e0.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_daeec764e0.pdbqt,34,8,4,CG->C:2;G0->C:2,cleaned
CAND_db29bddebf,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_db29bddebf.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_db29bddebf.pdbqt,38,10,4,CG->C:2;G0->C:2,cleaned
CAND_db7d7322ab,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_db7d7322ab.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_db7d7322ab.pdbqt,46,14,4,CG->C:2;G0->C:2,cleaned
CAND_db839af344,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt\CAND_db839af344.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean\CAND_db839af344.pdbqt,38,10,4,CG->C:2;G0->C:2,cleaned
