fragment_id,mol_id,atom_index,atomic_num,degree,formal_charge,is_aromatic,is_ring,total_h,hybridization_sp,hybridization_sp2,hybridization_sp3,mass,label_anchor
FRAG_f3d4d667a6,JAK2_c18ec7771e,6,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,7,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,9,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,11,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,14,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,16,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,17,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,1.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,18,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,19,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,20,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,21,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,22,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,23,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,24,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,25,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_f3d4d667a6,JAK2_c18ec7771e,26,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,0,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,1,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,3,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,4,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,6,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,7,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,9,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,11,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,14,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,16,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,17,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,1.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,18,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,19,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,20,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,21,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,22,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,23,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,24,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,25,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8fb89f6fdd,JAK2_c18ec7771e,26,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,0,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,1,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,3,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,4,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,6,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,7,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,9,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,11,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,14,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,16,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,17,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,18,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,19,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,20,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,21,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,22,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,23,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,24,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,25,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0ea3cce8a8,JAK2_c18ec7771e,26,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,1,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,1.0
FRAG_7eab71636a,JAK2_e8596d56e7,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,3,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,4,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,5,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_7eab71636a,JAK2_e8596d56e7,6,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,7,0.07,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,10,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,13,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,14,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,16,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,17,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,18,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,19,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,20,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,21,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,22,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_7eab71636a,JAK2_e8596d56e7,29,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,1,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,1.0
FRAG_023a0b50cc,JAK2_e8596d56e7,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,3,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,4,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,5,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,6,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_023a0b50cc,JAK2_e8596d56e7,7,0.07,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,10,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,13,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,14,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,16,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,17,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,18,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,19,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,20,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,21,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,22,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_023a0b50cc,JAK2_e8596d56e7,29,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,1,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,1.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,3,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,4,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,5,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,6,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,7,0.07,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,1.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,10,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,13,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,14,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,15,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,16,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,17,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,18,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,19,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,20,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,21,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,22,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_4ed13f68a7,JAK2_e8596d56e7,29,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,1,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_005b39b762,JAK2_e8596d56e7,2,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_005b39b762,JAK2_e8596d56e7,3,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,4,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,5,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,6,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,7,0.07,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_005b39b762,JAK2_e8596d56e7,8,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,10,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_005b39b762,JAK2_e8596d56e7,12,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
